protein,HR,HR_lo,HR_hi,z,pval,n_events,fdr
cd3d,1.03995227587402,0.876228585998017,1.23426780794163,0.448218636982199,0.653995413649066,104,0.907650894429518
ghrl,1.04370397622994,0.865569558390395,1.25849849898127,0.447994468408078,0.654157188771257,122,0.907650894429518
lelp1,0.955388295037757,0.78193406473634,1.16731938849975,-0.446463020230646,0.655262819097405,104,0.908751818195591
nap1l4,1.05638558717003,0.829928843882295,1.34463396109996,0.445604705416101,0.655882811031408,106,0.909178506148776
dab2,0.901648601167506,0.571131753503241,1.42343722792626,-0.444401408379451,0.656752395380137,122,0.909219684208402
hars1,0.886473071524469,0.520743715920602,1.50906190994313,-0.443961962089114,0.657070085187926,119,0.909219684208402
c7orf50,1.04279801257849,0.866478731457824,1.25499640736488,0.443444950314797,0.657443928930104,107,0.909219684208402
il2,1.04161712551674,0.869695983797545,1.24752356729559,0.443030053101265,0.657743997108887,118,0.909219684208402
pcyt2,0.917624722554322,0.627313507348219,1.34228758281063,-0.443000612846842,0.657765291427186,107,0.909219684208402
fcrlb,1.04273124535959,0.866497088390169,1.25480912125071,0.442971218646434,0.657786552711403,116,0.909219684208402
tef,0.95619535381162,0.783964553180854,1.16626389667902,-0.442061643902536,0.658444599081127,107,0.909697307985364
sema4d,0.945708024714569,0.738051970866205,1.21178955319349,-0.441304022315087,0.658992914553905,119,0.910022947944221
sh2b3,0.913008073699393,0.60896573273778,1.36885164111396,-0.440456838046511,0.659606266600238,116,0.910182562434774
stx16,1.0441357820061,0.861505315335878,1.2654820717391,0.440280669443088,0.659733839483811,116,0.910182562434774
maea,0.958153199600875,0.791690737370394,1.15961638878677,-0.439033407195678,0.660637330047332,116,0.910997284589191
calb2,0.957246550910653,0.787452611623192,1.16365219405586,-0.438595747648519,0.66095447877705,120,0.911003071837118
gask1a,1.0439385160081,0.861216293161617,1.26542848046267,0.438020552545392,0.66137138483346,107,0.911146285494653
tpsd1,1.03981666774863,0.872545650394956,1.23915430904783,0.43633019844281,0.662597174707975,110,0.912403205096932
optc,0.958357592576269,0.791421717109897,1.1605055249211,-0.435580197319036,0.66314134099019,118,0.912454945496254
mrpl46,0.95743563119206,0.787116571444684,1.16460892977218,-0.435221591580908,0.663401591648256,120,0.912454945496254
fcrl1,0.958567879509727,0.791986729771239,1.16018658531461,-0.434455374028518,0.663957794191778,122,0.912454945496254
sftpd,0.960411464364281,0.800401120120045,1.15240990760233,-0.434404845052645,0.663994480031378,122,0.912454945496254
nenf,0.95721064902612,0.785683471441412,1.16618493313605,-0.434055681000286,0.66424800759729,108,0.912454945496254
trim5,1.07103374468966,0.785441285684002,1.46046980617397,0.43368740596163,0.664515453264191,122,0.912454945496254
dctd,1.14658093273824,0.617073683178353,2.13045519709665,0.432720489249062,0.665217842802239,111,0.912568469046135
adgrg2,0.958884494712796,0.792720222336167,1.15987891855583,-0.432413520233875,0.665440893335453,122,0.912568469046135
pklr,1.04429297470655,0.857988224069428,1.27105219678774,0.432279068422621,0.66553859834591,120,0.912568469046135
arhgef10,1.06665122525924,0.79529341034339,1.43059759020987,0.43078508004985,0.666624649050999,110,0.913462685098558
st3gal1,1.03977527318917,0.870323988832828,1.24221856757676,0.429736116216162,0.667387608321939,118,0.913462685098558
sprr3,0.955487370937795,0.77611994860298,1.17630801484351,-0.429236493641985,0.667751127609968,107,0.913462685098558
aamdc,0.94390259230945,0.725150278731145,1.228644778745,-0.42918940400602,0.667785393476134,104,0.913462685098558
kcnc4,0.956591306402567,0.781012187263609,1.1716423154561,-0.428932624074583,0.667972257533846,104,0.913462685098558
slc34a3,0.957277879430178,0.783901496334921,1.16900011382912,-0.42828160009541,0.668446113345489,107,0.913462685098558
il1rl2,1.04150897332736,0.864570986927636,1.25465804187598,0.428121018638136,0.66856301485738,118,0.913462685098558
pdia5,1.04002824355976,0.86877178149614,1.24504360113912,0.427541495435689,0.668984968115176,107,0.913462685098558
m6pr,1.03942116076267,0.870577011104192,1.24101180672218,0.427500358181041,0.669014924297535,104,0.913462685098558
luzp2,1.0406412882755,0.86650009228292,1.24977977556881,0.426359869305185,0.669845638844147,108,0.91407183039324
prss8,1.04893759733556,0.8418563248247,1.30695707884978,0.425796865457868,0.670255871195865,119,0.91407183039324
necap2,1.04887624996572,0.841727343630572,1.30700445466934,0.425092514240342,0.670769234689399,107,0.91407183039324
ecscr,0.956518088978332,0.779161530378262,1.17424541493802,-0.424862357551015,0.670937016782054,104,0.91407183039324
slc13a1,0.954842685214482,0.771261764414099,1.18212077348371,-0.424165742101135,0.671444942939777,108,0.91407183039324
mmp10,1.03798866515156,0.873537617461551,1.23339905167911,0.42366187628484,0.671812422307556,119,0.91407183039324
tst,0.940683399492438,0.708874681939478,1.24829575752319,-0.423603175980935,0.671855238711236,119,0.91407183039324
vcam1,1.04251133066704,0.859665952295082,1.2642467363836,0.423131197382508,0.672199541818301,117,0.91407183039324
layn,1.04468822448976,0.853128484001111,1.2792604008122,0.423011166456905,0.672287114006158,119,0.91407183039324
hspb6,0.952764702064215,0.760581532213549,1.19350857081373,-0.420966891008277,0.673779258819444,122,0.91536926318986
grap2,0.896510291154345,0.538172451453572,1.49344452688877,-0.419565684737686,0.67480276093298,122,0.91536926318986
tex101,0.937873797309142,0.69471210759082,1.26614643687361,-0.418874963411467,0.67530751546847,108,0.91536926318986
pebp1,1.05613823085382,0.817821961868332,1.36390072005749,0.418611630546586,0.675499988211383,119,0.91536926318986
myl1,0.957692577849641,0.782205543963274,1.17254995281822,-0.418588571440306,0.675516843363656,107,0.91536926318986
map4k5,0.898252924237885,0.543168432735201,1.4854661413935,-0.418086909719979,0.67588357539985,119,0.91536926318986
prkg1,1.09862107165815,0.706561673992709,1.70822775069421,0.417638808867635,0.676211217639321,111,0.91536926318986
serpinf1,0.953043421975173,0.760426922272568,1.19444977231432,-0.417503379323941,0.676310253040092,109,0.91536926318986
cd63,1.05153467901912,0.83043140633844,1.33150694053737,0.417221411872585,0.676516465006629,119,0.91536926318986
rab39b,0.957391701805675,0.780054926083843,1.17504401297486,-0.41661109573179,0.676962892116716,107,0.91536926318986
cd79b,0.958499724083835,0.784826759171585,1.17060448096665,-0.415569966514369,0.677724707413813,122,0.91536926318986
lyzl2,1.04173412644784,0.858911897424575,1.26347066964612,0.415267689903231,0.67794595110562,107,0.91536926318986
serpina7,1.04086528356082,0.861352786827846,1.25778955509282,0.414684402648447,0.678372951893961,110,0.91536926318986
apom,1.04017038627752,0.863428898062255,1.25309036437962,0.414503502448038,0.678505402537406,117,0.91536926318986
eppk1,1.04362183937471,0.852513817038407,1.2775705470716,0.413743245420862,0.679062152429733,104,0.91536926318986
lcp1,0.95966566610907,0.78960401459012,1.16635449376056,-0.413693630381926,0.679098492506174,110,0.91536926318986
rnf43,1.03737624328739,0.871781208249196,1.23442609218233,0.413545196927279,0.679207215670845,109,0.91536926318986
sec31a,1.09786793540931,0.705207570222768,1.70916203185277,0.41343932537127,0.679284767567426,104,0.91536926318986
lat2,0.9195501694766,0.617569570409139,1.36919394137935,-0.412927513006784,0.679659722729723,118,0.91536926318986
stxbp3,0.95451069074272,0.765258521785766,1.1905658451422,-0.412918900794729,0.679666032738468,116,0.91536926318986
flrt2,0.961273206032476,0.79664693833253,1.15991932206516,-0.412100901201296,0.680265468163877,119,0.91536926318986
ggct,0.93844634979363,0.693315668282005,1.27024614000613,-0.411295477454524,0.680855885394657,112,0.91536926318986
cdh1,1.04015669850331,0.862112449389286,1.25497080828346,0.411026356674236,0.681053208452116,111,0.91536926318986
esyt2,0.929592958580695,0.656280674401438,1.31672789150915,-0.411002652718233,0.681070589564822,107,0.91536926318986
birc2,0.933370974528911,0.671793591137942,1.29679917698733,-0.410958925403576,0.681102653407502,116,0.91536926318986
rbp2,0.961267649875595,0.795746568961223,1.161218320933,-0.409707380232842,0.682020615547946,118,0.916179977784989
relb,0.960533061232283,0.791931301547039,1.16503004732597,-0.408891209715742,0.68261950017361,110,0.916206684246315
ptpn9,0.960101583041272,0.789458699783338,1.16762922495038,-0.407796071396789,0.683423398092268,110,0.916206684246315
paep,1.03648577667716,0.872479421382972,1.23132160934085,0.407757675961443,0.683451589189844,119,0.916206684246315
ccn1,0.959975138319778,0.788800279641602,1.16829606933049,-0.407651480081792,0.683529563736268,118,0.916206684246315
creld2,1.04979709092454,0.830972703144612,1.32624564915683,0.407469688105163,0.683663052709801,120,0.916206684246315
gapdh,1.05009245191808,0.829637156109429,1.32912822124118,0.406541672826562,0.684344643867186,111,0.916206684246315
pdgfc,1.03848313507603,0.865536804164694,1.24598655614434,0.406279099251814,0.684537540655739,116,0.916206684246315
nudt10,0.9582364336776,0.779986844472944,1.17722121768301,-0.406250690168195,0.684558412310455,104,0.916206684246315
gja8,0.95961829528588,0.786243780682811,1.17122360172777,-0.405427917740249,0.685162993216471,107,0.916594427046483
prc1,0.958037616933301,0.777803036437671,1.1800366319768,-0.403141400283638,0.686844205820382,108,0.91751024348973
col28a1,0.960982362093483,0.791890525411508,1.16618026181697,-0.403058322860377,0.686905319570353,108,0.91751024348973
penk,0.95941062582371,0.784244240023291,1.17370163779093,-0.402846384200236,0.687061236013052,111,0.91751024348973
il13,1.03431784115375,0.877486130564267,1.21917983574396,0.402182233282925,0.68754991663749,118,0.91751024348973
rgcc,0.924129692760423,0.629044942983824,1.35763858936775,-0.402045683553119,0.687650405781124,110,0.91751024348973
rgmb,0.959612784372589,0.784774351843464,1.17340314928512,-0.401724716401354,0.687886632395267,119,0.91751024348973
reg3g,1.03878679212502,0.862570890976393,1.25100210403798,0.401220559311389,0.688257745323458,108,0.91751024348973
ctso,1.04062063427185,0.856617574645011,1.26414789577613,0.40106934036814,0.688369073095696,122,0.91751024348973
timp2,0.956811075085402,0.770900286658322,1.18755622387237,-0.400519837896081,0.688773675051253,112,0.917629367539679
ppp1r2,0.894946806417717,0.518196155564725,1.54561120864439,-0.398122625167188,0.690539797475365,122,0.91813699251151
lyar,0.96201016968054,0.794973600316548,1.16414377307658,-0.398025666424746,0.690611266396561,116,0.91813699251151
cd300lg,1.03938797291778,0.859256248556528,1.25728193430189,0.397842445098895,0.690746327560596,119,0.91813699251151
ahnak,0.953270573465318,0.752992712896726,1.20681750390263,-0.397709157571025,0.690844586330818,104,0.91813699251151
lsp1,1.04337639212119,0.846269483626109,1.28639200242839,0.397479195287165,0.69101412539937,122,0.91813699251151
slmap,0.941770581662889,0.70045496855576,1.26622248153138,-0.397205039364681,0.691216266358257,107,0.91813699251151
col4a1,0.965306195909363,0.810864351044182,1.14916391460676,-0.396950606454778,0.691403884818201,122,0.91813699251151
cert,0.944179477216018,0.710602992034793,1.25453297437321,-0.396120487349662,0.692016145164077,120,0.91813699251151
cd38,1.05092798103936,0.821499261955306,1.34443166595512,0.395287318619282,0.692630857254585,118,0.91813699251151
gipc3,1.11063981949213,0.660055618158563,1.86881343739305,0.395242439201629,0.692663975050224,107,0.91813699251151
echs1,1.05586149816387,0.806244439298096,1.38276116890235,0.394986269096151,0.692853021484136,104,0.91813699251151
vsir,1.05427703845766,0.810612143157424,1.3711860637686,0.394163586480434,0.693460267750791,121,0.91813699251151
qsox1,1.03449201935092,0.873661418748494,1.22492960675057,0.393337486750148,0.694070234463204,107,0.91813699251151
clec12a,0.961572401577742,0.790971835078296,1.16896890947383,-0.393236324179657,0.694144943434576,110,0.91813699251151
jun,1.03386997791636,0.875704457543317,1.22060259260917,0.393195587513827,0.694175028468029,118,0.91813699251151
psapl1,0.961854479498023,0.792261632983349,1.16775065358978,-0.392981115156438,0.694333429545225,107,0.91813699251151
rangap1,1.03440658639941,0.873722211552657,1.2246420794145,0.39273320479576,0.694516543287649,116,0.91813699251151
gorasp2,1.06093250459564,0.789269958511335,1.42609986249896,0.39192137688197,0.695116307537701,107,0.918512742279731
colec12,1.0467841055517,0.832391741158633,1.31639576590519,0.391032761635798,0.695773019704031,120,0.918685605853313
ang,0.961176215642076,0.78808956930311,1.17227756019277,-0.390890318952648,0.695878310170579,116,0.918685605853313
reep4,0.948225534415283,0.725009044056402,1.24016613515128,-0.388204790003128,0.697864488697108,110,0.920537708364493
snrpb2,0.953729773783525,0.750325096078681,1.21227516733066,-0.387091480730625,0.698688484346961,107,0.920537708364493
rnase1,1.04286487272852,0.843127607883637,1.28991997486716,0.386921592126736,0.698814255570166,112,0.920537708364493
ahsp,1.04063178818374,0.850493879456999,1.27327726246529,0.386890993841863,0.698836908843624,119,0.920537708364493
naaa,1.03552588050317,0.867558823219692,1.23601284488385,0.386600927086193,0.699051671504154,119,0.920537708364493
cd300lf,1.0375911959131,0.860170487217648,1.2516071009583,0.385685861269502,0.699729335274325,122,0.920537708364493
tnfsf10,0.965429615829253,0.807119517051321,1.15479098625359,-0.385008667673433,0.700230993753448,122,0.920537708364493
igfbpl1,1.04005705709189,0.851375832784599,1.27055366191059,0.384552868931221,0.700568718727304,122,0.920537708364493
stam,0.959416146445526,0.776680748823653,1.18514504634565,-0.38430540547043,0.700752102064802,108,0.920537708364493
ctsz,1.04212197727315,0.844228160623818,1.28640368347013,0.383995337295476,0.700981903378599,117,0.920537708364493
slamf1,1.03744852808539,0.859731602264773,1.25190169302986,0.383486197612667,0.701359302216874,118,0.920537708364493
spink8,0.961465292326439,0.786487675592702,1.17537189333796,-0.383411957098348,0.701414339017619,107,0.920537708364493
ddx4,0.962064885369412,0.789397697290134,1.17250005521701,-0.383184893316183,0.701582678178795,110,0.920537708364493
klk11,1.03752271513573,0.859280008331896,1.25273877430515,0.383015316287977,0.70170840771584,118,0.920537708364493
tcn2,0.96347437703396,0.795915738163281,1.16630797795651,-0.381722447565759,0.702667247936818,121,0.92076056621026
epha2,0.958852156109672,0.772732461941232,1.18980048407244,-0.381617151007694,0.702745360699708,116,0.92076056621026
tcp11,0.962152985139058,0.789102794562999,1.17315307104529,-0.381380660941044,0.702920808952459,109,0.92076056621026
entpd5,1.03656885920117,0.861691957534887,1.24693632158231,0.380975775165483,0.70322122406186,118,0.92076056621026
dpt,0.961473662110753,0.785385966487094,1.17704115222162,-0.380654267964073,0.703459807369158,121,0.92076056621026
bola2_bola2b,1.04610068180089,0.828948837976497,1.32013772904924,0.379662904018846,0.704195660136586,104,0.920802873047162
tnfsf11,1.03519591035466,0.865851790751423,1.23766051449175,0.379531274851236,0.704293384442019,122,0.920802873047162
atf4,0.962828908842571,0.791575024212254,1.17113284192554,-0.379076558759366,0.704631012935613,107,0.920802873047162
htr1b,1.03592281392193,0.863015249391845,1.24347290173627,0.378786449471558,0.704846450643331,104,0.920802873047162
cpb1,1.03635676952967,0.861174199120232,1.24717548998472,0.377994251015158,0.705434864732344,121,0.920802873047162
cxcl13,1.03469614002502,0.866891654732713,1.23498259135137,0.377792638311222,0.705584642922577,119,0.920802873047162
col6a3,1.04360505679646,0.83623813583029,1.30239398074064,0.377628811222777,0.70570635856002,121,0.920802873047162
ccn4,1.03728168732636,0.857585406874596,1.25463107258769,0.377114908208639,0.70608821259831,122,0.920888345373512
ssb,0.96486675900783,0.800650677920492,1.1627640971419,-0.375732426202881,0.707115828672912,120,0.921306219602496
trim40,0.957037758361609,0.761018423458441,1.20354677718237,-0.375533666355522,0.707263613279378,108,0.921306219602496
morn4,1.03505028379507,0.864667382698961,1.23900717364893,0.375406609239951,0.707358090282233,107,0.921306219602496
tfpi,1.03739863010157,0.855950732710555,1.25731058647337,0.374300584055829,0.708180697595646,116,0.921965121064814
pgr,1.03362065299843,0.868980189612628,1.22945455727956,0.373548851704789,0.708739993749006,110,0.922280787574143
cfi,1.04058117492792,0.844281033923388,1.28252221488685,0.372955913481374,0.709181256357088,110,0.92244264399262
ptk7,1.03450663593426,0.865279111114124,1.23683094396447,0.372232452320958,0.709719785857537,120,0.922545308799232
msr1,0.960682491610607,0.77749905259182,1.18702504731113,-0.371602235234714,0.710189024616177,119,0.922545308799232
dtymk,1.06005314416097,0.779276394070003,1.44199500587543,0.371465888993959,0.710290557975259,112,0.922545308799232
itprip,0.96383294403501,0.793446929245546,1.17080791388344,-0.371147258186541,0.710527853771171,104,0.922545308799232
rabgap1l,0.954836186946884,0.747100559875153,1.22033390532544,-0.369204723069986,0.711975135693219,118,0.924012313866678
dcdc2c,1.03463162166043,0.863131813180731,1.24020755137611,0.36818752064109,0.712733414863483,107,0.924180203991033
ptp4a3,0.95923802028037,0.768623062631389,1.19712460409567,-0.36817941750764,0.712739456530357,110,0.924180203991033
tinagl1,1.03511545658583,0.860758687189311,1.24479023495145,0.366726461320665,0.713823066433791,121,0.924332210374061
nsfl1c,1.04734852955067,0.817591280480041,1.34167152774413,0.366120502468707,0.71427515930806,119,0.924332210374061
nfic,0.961711847461113,0.780149673649847,1.18552850662626,-0.365712995471292,0.714579247940162,110,0.924332210374061
lilrb5,0.967484129422729,0.81033730526397,1.15510607077375,-0.365526924925774,0.71471811201103,121,0.924332210374061
slamf6,1.03653447364143,0.854790678738718,1.25692025167195,0.364812955833989,0.71525103331123,116,0.924332210374061
lgals1,0.959733573089205,0.769527283461031,1.19695370276136,-0.364695361373606,0.715338821571125,122,0.924332210374061
kdm3a,1.03282335981986,0.868221119158306,1.22863181861289,0.364617006808376,0.715397318006292,110,0.924332210374061
arf6,0.946092950332822,0.702368361006372,1.27439093268232,-0.364607606076242,0.715404336335276,107,0.924332210374061
rnf5,0.945460138979451,0.699064928256747,1.27870078767668,-0.364065940852994,0.715808769355349,104,0.924332210374061
morf4l2,1.03390984150523,0.86355316930651,1.23787347248095,0.36301583439864,0.716593055898355,107,0.924332210374061
ca9,0.966615740811679,0.80455111694516,1.16132582592462,-0.362632585566053,0.716879365116769,122,0.924332210374061
hcls1,1.06725367165269,0.750723654475007,1.51724325304854,0.36261847320698,0.716889908631501,122,0.924332210374061
sh3bgrl2,1.0344267664915,0.861358586057389,1.24226861211408,0.3623304240007,0.717105125476682,104,0.924332210374061
cdhr5,0.967206538958343,0.807224999909288,1.15889434681644,-0.361438225780039,0.717771876577842,122,0.924332210374061
fnta,0.954287701526563,0.740373729227087,1.23000719952009,-0.36132080321542,0.717859643980355,108,0.924332210374061
hpcal1,1.08443840162735,0.698526925921416,1.68355234892747,0.361217074721934,0.717937178858039,122,0.924332210374061
dusp29,0.964083660321749,0.789636077863479,1.17707046341426,-0.359157733939614,0.719477093416646,108,0.925661602938507
ogfr,0.955589236745548,0.745529544320004,1.22483514750153,-0.358676700561554,0.719836960415403,118,0.925661602938507
gipr,1.03224994440286,0.867541559166494,1.22822928361317,0.357877946829214,0.720434655051921,110,0.925661602938507
s100a14,1.0344499579986,0.85807155246414,1.24708331435801,0.355111345773033,0.722506177178207,110,0.925661602938507
podxl2,0.967432441326388,0.805819559229351,1.16145794404123,-0.355026525676241,0.722569719373481,119,0.925661602938507
pcbp2,0.925917574833718,0.60537068400741,1.41619569304327,-0.355007856009931,0.722583705839216,110,0.925661602938507
gpr101,1.03225300256911,0.866259060068999,1.23005496903901,0.354885042800191,0.722675714226307,104,0.925661602938507
comt,0.939788678797136,0.666696039819078,1.32474577325364,-0.354520401027693,0.722948917759022,117,0.925661602938507
gfra2,0.967845700139756,0.8077842010385,1.15962319896174,-0.354339714695655,0.723084307944028,118,0.925661602938507
fcgr2a,1.03556209285691,0.853431925291563,1.25656050164261,0.35407293220375,0.723284226742071,115,0.925661602938507
fzd8,1.03332637797753,0.861822768017775,1.23895938126589,0.354036751362419,0.723311341033979,104,0.925661602938507
rbm19,0.964715810150074,0.790712632786952,1.17700989684867,-0.35397508274415,0.723357556926646,107,0.925661602938507
rilp,1.04387144675584,0.822832822755625,1.32428795645619,0.353678222262472,0.723580045170569,122,0.925661602938507
fcer2,0.964855378459876,0.79128091024419,1.17650494191205,-0.353569520650721,0.723661519691701,119,0.925661602938507
dnajb8,1.03283663320878,0.863194012801926,1.2358189411386,0.352930719421711,0.724140380108299,118,0.925661602938507
atp6v1g2,0.965727784921145,0.79560409482839,1.17222895235333,-0.352720954886447,0.724297648091726,107,0.925661602938507
elavl4,1.03339754523212,0.860922966722307,1.24042513415284,0.352617098144146,0.724375517517664,104,0.925661602938507
grk5,0.963167242380183,0.780915116998346,1.18795387181141,-0.350656634713089,0.725845962631977,118,0.926989766861762
dscam,0.966284326239546,0.797500968965855,1.1707890466227,-0.350155808747403,0.726221769380636,110,0.926989766861762
acan,0.967428631051683,0.803668226402836,1.16455786782518,-0.34995802132523,0.726370202065159,121,0.926989766861762
igsf8,1.04159747503351,0.828312404353365,1.30980206778762,0.348635144491591,0.727363239731743,122,0.92703901931915
ifnar1,0.965922131958527,0.794857186835075,1.17380276666089,-0.348633883328143,0.727364186662128,107,0.92703901931915
glod4,1.0513670348098,0.792868077984512,1.39414446435356,0.347911570365831,0.727906595588085,119,0.92703901931915
pear1,0.966230005151638,0.796201339171138,1.1725682649909,-0.347876195594258,0.727933163189169,121,0.92703901931915
cblif,1.03397653561076,0.856515053263091,1.24820628910212,0.347785741483368,0.728001098647742,121,0.92703901931915
cxcl11,0.963893439834246,0.782700671812351,1.18703176937893,-0.346139425886046,0.729237935074171,119,0.927989339104984
calca,0.957779105598306,0.749938934393138,1.22322068244532,-0.345626979390259,0.729623067542961,119,0.927989339104984
palld,0.966494823185182,0.796606261769872,1.1726147383883,-0.345519645771941,0.729703743459742,110,0.927989339104984
sdhb,0.96344517031941,0.77964118675832,1.19058178554071,-0.344802792998305,0.730242633195281,107,0.928269128922036
pdxdc1,0.965075664618683,0.788168996008057,1.1816895147569,-0.344080910195463,0.73078543884503,107,0.928553650143118
nfkb1,1.06457730920573,0.743942618419654,1.52340357873731,0.342245617584216,0.732166057833066,107,0.929287464095134
sparcl1,0.967878525185746,0.802759948662714,1.16696011189434,-0.342100837023728,0.73227500756577,117,0.929287464095134
s100p,0.965941451406098,0.791982635091782,1.17811028449682,-0.342040172156433,0.732320660472084,118,0.929287464095134
bcl7a,1.0318246183463,0.861913503207783,1.23523072682251,0.341263047222137,0.732905563951969,107,0.929329826735165
ubqln3,0.964146782869556,0.781703873477939,1.18917028616201,-0.341147505960653,0.73299253939675,107,0.929329826735165
prkar1a,0.946841870916956,0.690296487711528,1.29873111696343,-0.338784080208889,0.734772394979116,122,0.930807662012561
decr1,1.06419259060827,0.74248022917769,1.52530104560468,0.338750536384348,0.734797666542379,122,0.930807662012561
mesd,0.908665940959215,0.520802094222155,1.58538877131914,-0.33725915987114,0.735921543699231,119,0.931045150644267
lgals4,1.03548681957159,0.845444887434486,1.26824701342767,0.337077754881779,0.736058286173068,120,0.931045150644267
a1bg,0.966664471111261,0.793586619200738,1.17748986323627,-0.336817320641462,0.736254615250175,110,0.931045150644267
mia,1.03165278412891,0.86055329744561,1.2367711217424,0.336804219289134,0.736264492196188,119,0.931045150644267
bambi,0.968063788884022,0.800731539138059,1.17036416519483,-0.335218305490766,0.737460414320913,116,0.932152525439939
wasl,0.967886067068731,0.799529872152571,1.17169285533213,-0.334788956554114,0.73778429166763,110,0.932157149758885
cetn3,1.06789261537374,0.725678419279989,1.57148760066649,0.33324538700049,0.73894906027832,107,0.932523151800077
cdh6,0.969397049879409,0.80737973313581,1.16392646699843,-0.333101380755482,0.739057757155125,122,0.932523151800077
dnajb1,0.95082973207132,0.706687162074297,1.27931739517828,-0.333017503944647,0.739121070335976,118,0.932523151800077
arhgap30,1.03037217802988,0.863865802732674,1.22897193279288,0.332707147651548,0.739355353608581,109,0.932523151800077
cntn4,0.969500769775946,0.807234506066086,1.16438499039981,-0.331434850124564,0.74031604443316,119,0.933330448395379
morf4l1,0.967661767108729,0.796503445252901,1.17559980575687,-0.330998511027284,0.740645610250346,109,0.933341719237557
lect2,1.03803696775326,0.831731077865449,1.29551579242142,0.330214901817464,0.741237587773559,112,0.93368352142312
anxa10,1.03122730604635,0.858962331700295,1.23804003678553,0.329731132854018,0.741603127508452,120,0.933739923952035
fam171b,1.03056962898701,0.861434256371179,1.23291330979157,0.32921518636077,0.741993045103038,108,0.933826958190637
txndc5,1.06236070485229,0.74068927552741,1.52372972649107,0.328737900573677,0.742353804520182,119,0.93387029866178
lmnb1,1.03272299982147,0.85196501547199,1.25183167734816,0.327993732157669,0.742916401735799,107,0.93387029866178
cxcl1,0.965080285986832,0.780356758571353,1.1935309692269,-0.327896520856379,0.742989904397349,119,0.93387029866178
srp14,1.0364327434649,0.836239788897784,1.28455120886083,0.326788414152302,0.74382792293551,118,0.934233426341785
paxx,1.05228245984,0.774296799350646,1.43006967898555,0.325604169927655,0.744723856846015,111,0.934233426341785
irak1,0.937198207945468,0.633531037160475,1.38642060050124,-0.324639485677447,0.745453939211465,118,0.934233426341785
serpinb1,1.06346977588797,0.733212828910161,1.54248250935306,0.324346285640122,0.745675881175637,119,0.934233426341785
podxl,0.970562795816309,0.809760363191917,1.16329741913968,-0.323301492602459,0.746466923715172,118,0.934233426341785
rwdd1,1.07236984017683,0.70150822616561,1.63929235784811,0.322683075093169,0.746935271165691,119,0.934233426341785
cope,0.969953058104301,0.80576279460286,1.16760036728872,-0.3224110720534,0.747141297413889,120,0.934233426341785
c1qtnf9,1.03139220384551,0.854647448631705,1.24468853192787,0.322284034317229,0.747237527191828,111,0.934233426341785
nexn,0.949793842033392,0.694199646161458,1.2994940970551,-0.32205135438304,0.747413790063518,112,0.934233426341785
adamts13,0.970867910810847,0.810937352486007,1.16233947955737,-0.321923173952966,0.74751089669117,121,0.934233426341785
eng,0.9707759426182,0.809862400443998,1.16366179026164,-0.320759768635751,0.748392449605884,121,0.934233426341785
ddah1,1.04169733299901,0.811574480656353,1.3370717776878,0.320743351987052,0.748404891431746,118,0.934233426341785
cgb3_cgb5_cgb8,0.969930004702089,0.804805193862953,1.16893407397864,-0.320647378241502,0.748477629185502,112,0.934233426341785
sat2,1.03058006549892,0.857180442457993,1.23905681790658,0.320458692427838,0.748620639218987,109,0.934233426341785
ctsb,1.02943751807566,0.861953989907893,1.22946423594492,0.320239124830032,0.748787066270056,120,0.934233426341785
kir2ds4,0.969300351645014,0.80079198852178,1.17326744668549,-0.320008901818471,0.748961582441094,107,0.934233426341785
pag1,0.967022296500188,0.787281958862185,1.18779823594585,-0.319619056756099,0.749257126384729,118,0.934233426341785
gstp1,1.03041834458079,0.857379936834654,1.23837976518148,0.319464766800875,0.749374104724561,119,0.934233426341785
cd4,1.0319857411202,0.850712259991458,1.25188576674104,0.31946158086805,0.749376520270721,122,0.934233426341785
itpa,0.962410549124798,0.759726637036391,1.21916755305544,-0.317547292242045,0.750828360754995,107,0.935605150824141
ccl22,1.03336779337184,0.843653782314893,1.26574315052335,0.317163389128688,0.751119628126423,117,0.935605150824141
appl2,0.921871128467663,0.55619825169871,1.52795585909644,-0.315552866476927,0.752341918033349,111,0.936374117277058
hddc2,1.032374360237,0.846889174436415,1.25848440604287,0.315314905591266,0.752522568798152,107,0.936374117277058
fen1,0.968868731678414,0.795617524005921,1.17984658570335,-0.314633402192405,0.75304001497289,116,0.936374117277058
cnp,1.06589983148327,0.715287825360018,1.58837101719748,0.313579573440765,0.753840375595195,104,0.936374117277058
pltp,0.971034249260364,0.807870498763066,1.16715180796963,-0.313167472100305,0.754153429830004,121,0.936374117277058
hhex,1.06425988201563,0.720120451792612,1.57286061470467,0.312495316114237,0.754664122165405,107,0.936374117277058
tfpi2,0.968352826280744,0.791266071479862,1.18507191191979,-0.312088198874378,0.754973494888254,118,0.936374117277058
nrn1,0.968844046337197,0.793862307357186,1.18239495366379,-0.311435873584514,0.755469285753955,110,0.936374117277058
snx9,1.05622541579687,0.748502307758343,1.49045917081587,0.311320051258442,0.755557325456165,122,0.936374117277058
gba,1.03023334843374,0.853981696578623,1.2428612421991,0.311133122033743,0.75569942214307,108,0.936374117277058
man2b2,0.96989017300365,0.799842779328262,1.17608981665006,-0.310845071073843,0.755918404013666,112,0.936374117277058
