logFC,AveExpr,t,P.Value,adj.P.Val,B,protein
-0.0614520605476433,0.0324199524940618,-1.80135414305443,0.0723656056325816,0.981479508014637,-4.13967048557821,caly
0.139954016825892,0.121435714285714,1.7984999401851,0.0727336951321413,0.981479508014637,-4.16226089313512,msln
0.0531934405296026,-0.0155262396694215,1.79535268759091,0.0732236133541856,0.981479508014637,-4.16830023864806,golm2
-0.0426907215391413,-0.0204204545454546,-1.79033761284846,0.0740899417154,0.981479508014637,-4.162212107367,apob
0.0823786577725676,0.0423765258215963,1.78984107953676,0.0741926729782435,0.981479508014637,-4.15635423302081,il12rb2
0.120403816165473,0.0644328703703704,1.78971132922705,0.0742036246016784,0.981479508014637,-4.15947600245773,gadd45b
-0.0856633610583148,0.0600555681818182,-1.78725156060816,0.0745879263860586,0.981479508014637,-4.16590319674145,vwc2l
0.0433497237103003,-0.0196432291666667,1.78642522347307,0.0746638958476217,0.981479508014637,-4.18081448440994,fgfr2
-0.116928176444873,0.0646893518518518,-1.78568884256325,0.0748540030209074,0.981479508014637,-4.1654328651647,rad51
0.0789704777151041,0.0299529545454546,1.783422408338,0.0752096332894107,0.981479508014637,-4.17248152967652,cgb3_cgb5_cgb8
-0.0688996284714988,0.01775,-1.78065749919708,0.0756072313064744,0.981479508014637,-4.18835549040201,spink5
0.142623074639587,-0.184195512820513,1.7792758842976,0.0758460135491255,0.981479508014637,-4.18573025697654,fcgr2a
0.166096217744543,0.16394168618267,1.77822896888142,0.076080828990536,0.981479508014637,-4.17613275715012,vcpkmt
0.23040144365767,0.374463262910798,1.76918243789349,0.0775819693018924,0.981479508014637,-4.18672812080019,nphs2
0.0984388521884789,0.0468667458432304,1.76746325598969,0.0778782131367112,0.981479508014637,-4.18964653247482,med21
-0.0360324375175264,-0.0151337155963303,-1.76600512775852,0.0780977345311721,0.981479508014637,-4.19669835437758,itih1
-0.100858566324061,-0.0397488469601677,-1.76470113595899,0.0782563941657766,0.981479508014637,-4.21209714950868,clec11a
0.118162433542337,0.120263698630137,1.7629289076661,0.0786127289872121,0.981479508014637,-4.19987381063191,vsig2
0.115762004932199,-0.00879558823529413,1.76081281504969,0.0789146689262327,0.981479508014637,-4.21858204093886,grpel1
0.0591051356022014,0.0216282863849765,1.75650332187098,0.0797240902908927,0.981479508014637,-4.20519827875233,fgf3
0.0708128010589896,0.0321929018789144,1.75476225610295,0.0799417748711106,0.981479508014637,-4.22960125037931,cd200r1
0.157440282090022,-0.0351579399141631,1.74891093727324,0.0809674099309542,0.981479508014637,-4.23266500522477,gsta3
0.0860020960053309,-0.0476574034334764,1.74878620471601,0.0809890022726411,0.981479508014637,-4.2328477510559,entpd2
0.0861764417636388,-0.0675021875,1.74778525122498,0.0811430856854518,0.981479508014637,-4.24017176809129,mapk9
