protein,logFC,AveExpr,t,P.Value,fdr,comparison
fgfr2,-0.0260568830953514,0.00639045738485969,-1.40927191074439,0.15876122007182,0.966161397369632,hla_interaction_all
aif1l,0.0666335057506969,0.124680762642427,1.40607987449369,0.159706841496936,0.966161397369632,hla_interaction_all
pdia3,0.0275245858892723,0.00219594079500977,1.40343308818547,0.160494161333629,0.966161397369632,hla_interaction_all
acp6,-0.0906646767017458,-0.128576128814559,-1.40232116564731,0.160825790339219,0.966161397369632,hla_interaction_all
nlgn2,-0.0557660353533669,0.0779072248421626,-1.4018415645733,0.160968990262331,0.966161397369632,hla_interaction_all
ada2,0.0548315182447408,0.0166386460074576,1.40125184609125,0.161145201204489,0.966161397369632,hla_interaction_all
il2ra,0.0515772946716769,0.0215581685185977,1.39937934256465,0.161705680852214,0.966161397369632,hla_interaction_all
rpa2,-0.0352780027577851,0.0143837253631672,-1.39880868345516,0.161876783396214,0.966161397369632,hla_interaction_all
cacnb3,0.0521936961841517,-0.0304203387779768,1.39846234040138,0.161980695164056,0.966161397369632,hla_interaction_all
vps28,-0.0499157603774996,0.0384005636368078,-1.39660596114178,0.162538514710747,0.966161397369632,hla_interaction_all
col9a1,-0.0641705866447119,0.0422691814385538,-1.39656650301034,0.162550387112959,0.966161397369632,hla_interaction_all
efcab2,-0.0315765977462434,0.016112359398458,-1.39598670837658,0.162724914688741,0.966161397369632,hla_interaction_all
micall2,-0.0669895897512099,0.0924456510403575,-1.39576436034038,0.162791882534093,0.966161397369632,hla_interaction_all
rnf41,-0.0538572311065863,0.0186679899989126,-1.39527807358886,0.162938417150597,0.966161397369632,hla_interaction_all
krt19,-0.0894395079834066,0.0708240792113022,-1.39519744077829,0.162962724150723,0.966161397369632,hla_interaction_all
rgs8,-0.0898501254777722,0.14964281070539,-1.3949544092931,0.163036003256446,0.966161397369632,hla_interaction_all
jmjd1c,0.0661223273697483,0.0495517073048598,1.39413510947394,0.163283222481655,0.966161397369632,hla_interaction_all
cmc1,0.0430331467300925,-0.0133549621642542,1.39171683587403,0.164014571568734,0.966161397369632,hla_interaction_all
ppm1f,0.0264002352897453,-0.00981644464859964,1.38829435988234,0.165053832407944,0.966161397369632,hla_interaction_all
fabp3,-0.0581074858190905,0.0502473901796352,-1.38735152761225,0.165340999688358,0.966161397369632,hla_interaction_all
btnl10,-0.0466235112701776,0.0478317779001696,-1.38648393411764,0.165605582852756,0.966161397369632,hla_interaction_all
ass1,0.087538066749551,0.041873619126134,1.38634105546452,0.16564918596739,0.966161397369632,hla_interaction_all
plcb2,0.0468710992611289,-0.0703627777508757,1.38614478606457,0.165709096730902,0.966161397369632,hla_interaction_all
gas2,0.0606599852838362,0.0652062590760316,1.38479892983301,0.166120355365913,0.966161397369632,hla_interaction_all
igf2bp3,0.0534940442901959,0.0636852032276512,1.38411765530031,0.166328827552962,0.966161397369632,hla_interaction_all
s100a16,-0.0823497973889684,0.0399640105764854,-1.38231958941744,0.166879986210844,0.966161397369632,hla_interaction_all
oxt,0.196613672607599,0.141535234425985,1.382112206972,0.166943643054792,0.966161397369632,hla_interaction_all
colec12,-0.0313009454509734,0.00569475315215525,-1.38172585161503,0.167062284993859,0.966161397369632,hla_interaction_all
f9,0.0244224392461785,-0.00514813736532296,1.3813564202422,0.167175789167858,0.966161397369632,hla_interaction_all
fas,-0.0422121781177841,0.014356092618781,-1.3812434341063,0.167210514621001,0.966161397369632,hla_interaction_all
mrpl58,0.0765438323133718,0.121426629159096,1.38010062516064,0.167562053202071,0.966161397369632,hla_interaction_all
cetn3,-0.0460420922593905,-0.0045974959965061,-1.37999386340121,0.16759492243781,0.966161397369632,hla_interaction_all
phldb2,-0.107437723290796,0.148342159415187,-1.37930599754934,0.167806815009282,0.966161397369632,hla_interaction_all
fcrl1,-0.0593926237690953,0.0068814057242641,-1.37874659297876,0.167979284215291,0.966161397369632,hla_interaction_all
ddhd2,0.0360461429860839,-0.0180091349062314,1.37753909414405,0.168352020108199,0.966161397369632,hla_interaction_all
ern1,0.0426197508212248,-0.00222111841945588,1.37688416919597,0.168554444649067,0.966161397369632,hla_interaction_all
fgf2,-0.0641124847577142,0.0362737930373267,-1.37554779275947,0.168968059141712,0.966161397369632,hla_interaction_all
pglyrp1,-0.0552662473158282,0.0105935114907294,-1.37240330572794,0.169944295165652,0.966161397369632,hla_interaction_all
hdgf,-0.115542507405224,0.0190472383322439,-1.37232287874032,0.169969319829495,0.966161397369632,hla_interaction_all
chchd6,0.0311556120401886,0.0223085325598903,1.37172970456143,0.1701539698674,0.966161397369632,hla_interaction_all
cd70,0.0571551288018227,-0.0145064705130393,1.37136199192694,0.170268511121957,0.966161397369632,hla_interaction_all
slc9a3r2,0.0590195783332247,0.0756783665744532,1.37097042373354,0.170390546820122,0.966161397369632,hla_interaction_all
anxa2,0.0673361836391981,0.0405039368888062,1.37086675425133,0.170422867303577,0.966161397369632,hla_interaction_all
ndufb7,0.0512052099518452,0.00376767845877651,1.36949091239127,0.170852241338498,0.966161397369632,hla_interaction_all
cpxm2,-0.0280370574232416,0.00331126852501029,-1.36344491135775,0.172748690544133,0.966161397369632,hla_interaction_all
gdf15,-0.053982193896098,0.0467856848349707,-1.36284845886035,0.17293662951357,0.966161397369632,hla_interaction_all
khk,0.056891822377195,-0.0285321863906039,1.36266814138996,0.1729934766602,0.966161397369632,hla_interaction_all
fgr,-0.0697664042908083,0.056407486747197,-1.36255163835385,0.173030213004453,0.966161397369632,hla_interaction_all
echdc3,0.081479792828662,0.106677252617075,1.36100044955009,0.173519897867819,0.966161397369632,hla_interaction_all
prkg1,0.067861503937478,-0.083521220484143,1.35562835033547,0.175223785954596,0.966161397369632,hla_interaction_all
amy2b,0.0630656749019775,0.00132733621359653,1.35530682542732,0.175326159747529,0.966161397369632,hla_interaction_all
ctsd,0.0473617039175321,0.0626991261450144,1.3550344307783,0.175412925339176,0.966161397369632,hla_interaction_all
ces1,0.10394131233872,0.107450385661471,1.35421311196932,0.175674733100205,0.966161397369632,hla_interaction_all
pinlyp,-0.0775848441248335,-0.0593154398297182,-1.35319357905282,0.176000129919697,0.966161397369632,hla_interaction_all
cbs,0.0544832680108731,0.0744823415506218,1.35232920818085,0.176276356678564,0.966161397369632,hla_interaction_all
mxra8,0.0367166375716279,0.00490814439879264,1.35206793672769,0.176359914701576,0.966161397369632,hla_interaction_all
coq7,0.0493248993146651,0.0673033539385888,1.34989609900279,0.17705563989174,0.966161397369632,hla_interaction_all
agr2,-0.128682404589593,0.0176935776702221,-1.34931008762546,0.177243712245404,0.966161397369632,hla_interaction_all
nphs1,-0.0386827030709487,0.00532772406747592,-1.34812141814726,0.177625656473785,0.966161397369632,hla_interaction_all
epgn,0.0542793865834448,0.0938968059027566,1.34804136530888,0.177651401126124,0.966161397369632,hla_interaction_all
cpox,-0.030595148655531,0.00424007923654002,-1.34771221579564,0.177757283407622,0.966161397369632,hla_interaction_all
cntnap2,-0.0552222322393212,-0.00337430863303212,-1.34662066120801,0.178108755830157,0.966161397369632,hla_interaction_all
plscr3,0.0407493920210061,0.0068144970414209,1.34645762084835,0.178161297978038,0.966161397369632,hla_interaction_all
lilra3,-0.162531738354626,-0.369147334703208,-1.34621517477419,0.178239451113534,0.966161397369632,hla_interaction_all
ptp4a3,-0.0542534867166462,0.0533546159021337,-1.34618035032978,0.178250678960934,0.966161397369632,hla_interaction_all
naaa,0.0786323357361792,0.0392577057040286,1.34584502742249,0.178358818302981,0.966161397369632,hla_interaction_all
col28a1,0.0874300839936984,0.11494522272434,1.34364034918373,0.179071027899477,0.966161397369632,hla_interaction_all
ppp1cc,0.0415454394441227,0.00628788378922941,1.33998661708863,0.180256000297566,0.966161397369632,hla_interaction_all
sema7a,0.0343554385238542,0.0127640732845053,1.33837332485918,0.180781070711102,0.966161397369632,hla_interaction_all
ifnw1,-0.0402711396396437,0.0371063154213242,-1.33750852748643,0.181062999302701,0.966161397369632,hla_interaction_all
gfap,0.0592610284543571,0.00820880623666234,1.33737051504195,0.181108022287707,0.966161397369632,hla_interaction_all
glb1,0.0478208077385147,0.0119652137629992,1.33591960696794,0.181581846529059,0.966161397369632,hla_interaction_all
hs6st2,-0.0371238176575689,0.0255350085964149,-1.33519215265835,0.181819757832425,0.966161397369632,hla_interaction_all
scgb2a2,-0.0349575244357046,0.0158842489195313,-1.33394847303945,0.18222703430221,0.966161397369632,hla_interaction_all
dda1,-0.0427462110423499,0.0226443178695437,-1.33268413573987,0.182641768854865,0.966161397369632,hla_interaction_all
flt4,0.0446035279868934,-0.0286540614081523,1.33098348600193,0.18320072806033,0.966161397369632,hla_interaction_all
ufd1,0.0618498639194384,-0.100620136361445,1.32976380875957,0.183602384034566,0.966161397369632,hla_interaction_all
dync1h1,-0.0529463941100026,0.0377667144001322,-1.32951458358721,0.183684537411247,0.966161397369632,hla_interaction_all
ctrc,0.0842019770366892,0.00814327426843304,1.3291572364598,0.183802379090095,0.966161397369632,hla_interaction_all
thy1,-0.0343602477494622,0.00408831554348516,-1.32822925809559,0.184108658227511,0.966161397369632,hla_interaction_all
lmnb1,-0.0658596488564062,-0.0056056425341563,-1.3277214266524,0.184276427834791,0.966161397369632,hla_interaction_all
bach1,0.0600882902549335,0.00978902548150649,1.32740792695794,0.184380053569796,0.966161397369632,hla_interaction_all
aspscr1,0.0483321019558413,-0.00904443315184607,1.32682192086349,0.184573870583147,0.966161397369632,hla_interaction_all
rcc1,-0.0566959850286853,0.109230284459108,-1.3257883712446,0.184916076629062,0.966161397369632,hla_interaction_all
spp1,0.0596725881158684,-0.00128084135780359,1.32502104919275,0.185170438782438,0.966161397369632,hla_interaction_all
polr2f,-0.032195654521532,0.0148806286128708,-1.32338559393593,0.185713444901064,0.966161397369632,hla_interaction_all
thap12,-0.0974184397246928,0.162626427066588,-1.3228143809362,0.185903376993851,0.966161397369632,hla_interaction_all
gzma,0.0422783270042959,0.00449834718569171,1.32100947092251,0.186504465226444,0.966161397369632,hla_interaction_all
frmd7,-0.0368970226190821,-0.0120066171723678,-1.31939958484703,0.187041815375617,0.966161397369632,hla_interaction_all
scin,-0.0806817874844623,0.066129012900159,-1.31790373423268,0.18754212661632,0.966161397369632,hla_interaction_all
akr1b1,-0.0693502251793792,-0.0324747689966314,-1.31785235299546,0.187559329429147,0.966161397369632,hla_interaction_all
dbi,-0.0457535899807687,-0.0100864607772039,-1.31652221734278,0.188005074047393,0.966161397369632,hla_interaction_all
ccdc134,0.043508466751166,0.0150177641319371,1.31584649051443,0.188231817531376,0.966161397369632,hla_interaction_all
src,-0.0550165727294506,-0.117861099092219,-1.31584332333547,0.188232880768801,0.966161397369632,hla_interaction_all
gad2,-0.0509483194620023,0.0478051105075622,-1.31428823968183,0.18875546529148,0.966161397369632,hla_interaction_all
epn1,-0.047328380719344,0.0557235521425534,-1.31263238637666,0.189313088705671,0.966161397369632,hla_interaction_all
hgfac,-0.0317052385139553,-0.0153527659782245,-1.31159982249792,0.189661427961275,0.966161397369632,hla_interaction_all
chchd10,0.0390130232063505,0.00711127220796783,1.31064709081542,0.189983254259084,0.966161397369632,hla_interaction_all
vit,-0.0423017185456522,-0.00799031985107244,-1.3062163040826,0.191485230759597,0.966161397369632,hla_interaction_all
crip2,-0.043575233736547,0.00736888346813866,-1.30559990896609,0.191694870612162,0.966161397369632,hla_interaction_all
tinagl1,0.0279189602003822,-0.00154025484374004,1.30500983563428,0.191895716378987,0.966161397369632,hla_interaction_all
psrc1,0.0623231636170243,0.0860129992390435,1.30350684195435,0.192407995780498,0.966161397369632,hla_interaction_all
thbs2,-0.0444400023079521,0.0274291602988628,-1.3027147409009,0.19267837917848,0.966161397369632,hla_interaction_all
clint1,-0.0517415122463478,0.0231018850448139,-1.30204679352231,0.19290659970445,0.966161397369632,hla_interaction_all
fcer1a,-0.0267157647617298,-0.0167636418632776,-1.30086388789861,0.193311255536391,0.966161397369632,hla_interaction_all
asrgl1,-0.0685585104837047,-0.025926749584173,-1.2993711978413,0.193822773749078,0.966161397369632,hla_interaction_all
pecr,-0.028081252060709,0.0200921662818699,-1.29840781474982,0.194153435163002,0.966161397369632,hla_interaction_all
csf1r,0.0426080847652541,0.0170925893677734,1.29827469266896,0.194199159117612,0.966161397369632,hla_interaction_all
pcdh12,-0.0279531778918824,0.00311646218995683,-1.29781641582465,0.194356625668955,0.966161397369632,hla_interaction_all
nbn,-0.0538757005893384,0.0378939061653495,-1.2972090629985,0.194565459935277,0.966161397369632,hla_interaction_all
f2r,-0.0376397469596457,-0.0140934142095988,-1.29533984247995,0.195209212121973,0.966161397369632,hla_interaction_all
scara5,0.0352096715880558,-0.0070375523695236,1.29202150170401,0.19635588087617,0.966161397369632,hla_interaction_all
bag6,0.0310517517759205,0.00166148125663981,1.29198051393959,0.196370075182255,0.966161397369632,hla_interaction_all
baiap2,0.0703100899984476,0.0303782182845959,1.29126582069587,0.196617698531364,0.966161397369632,hla_interaction_all
ca12,-0.0403762275349283,0.00923926004138153,-1.29111478830268,0.196670056740422,0.966161397369632,hla_interaction_all
cpb2,-0.0248898195451538,-0.00683488388987148,-1.28971323076474,0.197156420054944,0.966161397369632,hla_interaction_all
ret,0.0497737200863362,0.000941528551012116,1.28941074071313,0.197261504462027,0.966161397369632,hla_interaction_all
adamts1,-0.033877503966739,0.00696235267734712,-1.28864380640224,0.197528119569615,0.966161397369632,hla_interaction_all
epb41l5,-0.0691806670294129,0.0643392287828382,-1.28797843464459,0.197759641292964,0.966161397369632,hla_interaction_all
trem2,-0.0629673403683628,0.0131863637331744,-1.28790512353545,0.197785162651278,0.966161397369632,hla_interaction_all
eda2r,-0.0449459393166465,0.000256750268494519,-1.28751644770502,0.197920510302524,0.966161397369632,hla_interaction_all
klrk1,0.0499767317957345,-0.0354039478143006,1.28731649349721,0.197990166266737,0.966161397369632,hla_interaction_all
gatd3,0.055051501782849,0.0269797385864323,1.28577028073362,0.198529409900737,0.966161397369632,hla_interaction_all
nos3,-0.0606081955501027,0.0323823878943262,-1.28521769429804,0.19872238535024,0.966161397369632,hla_interaction_all
akt3,-0.0387910258043643,-0.00625219034717824,-1.28365602516444,0.199268496217244,0.966161397369632,hla_interaction_all
tgfb2,-0.0577490897185892,-0.0140636465134354,-1.28096664679932,0.200211532550347,0.966161397369632,hla_interaction_all
serpinb8,-0.0612883340743185,0.0216413708574433,-1.28038711141389,0.200415173931841,0.966161397369632,hla_interaction_all
ifit3,-0.035083203558623,0.0184599953235348,-1.28025352447129,0.2004621361248,0.966161397369632,hla_interaction_all
clgn,-0.0473566069792903,0.046237532899636,-1.27922565587284,0.200823749759237,0.966161397369632,hla_interaction_all
ppp1r14d,0.0411050066528885,0.0314346594071366,1.27908333039224,0.200873858669069,0.966161397369632,hla_interaction_all
fkbpl,0.0386092604018983,0.0123291939632164,1.27807228937304,0.201230081188504,0.966161397369632,hla_interaction_all
pyy,0.104391690176346,0.0953333058532591,1.27786835141605,0.201301990956887,0.966161397369632,hla_interaction_all
cep164,-0.0772601352338607,0.0985842864882461,-1.27740234811162,0.201466376912628,0.966161397369632,hla_interaction_all
hk2,-0.034073661957588,-0.00543088155583986,-1.27711814631523,0.201566679152556,0.966161397369632,hla_interaction_all
matn2,0.0353162626147163,-0.00159905594182558,1.27654293926885,0.201769796179149,0.966161397369632,hla_interaction_all
cxcl5,-0.116165402000556,-0.033758898431826,-1.27630713045126,0.20185310807051,0.966161397369632,hla_interaction_all
fabp6,-0.0690369233999085,0.0626494668954005,-1.27593983824977,0.201982923346951,0.966161397369632,hla_interaction_all
amdhd2,-0.0280357371427405,-0.03968796083646,-1.27525855430903,0.202223876578254,0.966161397369632,hla_interaction_all
chgb,-0.0521960782746823,-0.00692999239575855,-1.27486318194044,0.202363806010885,0.966161397369632,hla_interaction_all
tnip1,0.0533506385936656,-0.00696908796049782,1.27468536541958,0.202426761492154,0.966161397369632,hla_interaction_all
il21r,-0.0594200718442084,0.100204422794224,-1.27448668406979,0.202497120993409,0.966161397369632,hla_interaction_all
fut3_fut5,0.0585401367969219,-0.0064908208593865,1.27335238779833,0.202899153342782,0.966161397369632,hla_interaction_all
hmox2,0.0491430387101753,0.0389691959242193,1.2730334408378,0.203012303415618,0.966161397369632,hla_interaction_all
shpk,-0.0443677076248718,0.0584569888503235,-1.27143938264911,0.203578502615982,0.966161397369632,hla_interaction_all
il6,0.0916476434337563,0.107592879844712,1.27088181990281,0.203776816425944,0.966161397369632,hla_interaction_all
mpig6b,-0.0515483376031675,-0.171749923581477,-1.27084076130262,0.20379142569745,0.966161397369632,hla_interaction_all
c1qtnf9,0.052293042892222,-0.0496221438313734,1.2681771396144,0.204740812150209,0.966161397369632,hla_interaction_all
lamp3,-0.0676875106853335,0.0396062432814113,-1.26745039088658,0.205000402584012,0.966161397369632,hla_interaction_all
trim24,0.0578768869471841,0.0325386372043754,1.26743367200661,0.205006377285667,0.966161397369632,hla_interaction_all
serpini2,0.0619102821824324,0.0840888387441236,1.26703805467348,0.205147793051513,0.966161397369632,hla_interaction_all
rnase4,0.0271582147905866,0.00383656561617482,1.26653354373398,0.205328236348933,0.966161397369632,hla_interaction_all
ca13,-0.0551062634902723,-0.144513622271023,-1.26405019845044,0.206218110806253,0.966161397369632,hla_interaction_all
mpi,0.0482722220657367,-0.00932184253748852,1.26404422610015,0.206220254291237,0.966161397369632,hla_interaction_all
dnm1,0.0719977208947923,-0.111712432668498,1.26392880954275,0.206261680635244,0.966161397369632,hla_interaction_all
nup50,-0.0350177513829962,0.0330270728721637,-1.26147852743918,0.207142584444215,0.966161397369632,hla_interaction_all
st6gal1,0.0321211958008906,-0.000429518059616737,1.26128420164217,0.207212563412716,0.966161397369632,hla_interaction_all
gamt,-0.0386505632807472,0.04525065077818,-1.26110028675058,0.207278809093514,0.966161397369632,hla_interaction_all
ceacam19,-0.0419059213641737,-0.0107342626292053,-1.25889047476318,0.208075979717484,0.966161397369632,hla_interaction_all
ervv_1,0.0484861707936313,0.0445134302630632,1.25812966606956,0.208350948675779,0.966161397369632,hla_interaction_all
icam3,0.0314881847528736,0.00537975261375341,1.25804212712994,0.208382603599667,0.966161397369632,hla_interaction_all
cfhr4,-0.0789270486695921,-0.105909869488366,-1.25804096700171,0.20838302313662,0.966161397369632,hla_interaction_all
npc2,-0.0307184175322375,0.0119633343987397,-1.25530594964457,0.209373789930197,0.966161397369632,hla_interaction_all
bloc1s2,0.0773648074924038,0.0768980637273182,1.2521008136926,0.210539194917217,0.966161397369632,hla_interaction_all
il3,0.0633787787894427,-0.0717696965903878,1.25034700302365,0.211178873357337,0.966161397369632,hla_interaction_all
araf,0.0598773438306386,0.0448146594796817,1.25031085298667,0.211192073355554,0.966161397369632,hla_interaction_all
fzd10,-0.0625208310407169,0.0728775785866681,-1.24990949853966,0.21133866593294,0.966161397369632,hla_interaction_all
tyrp1,-0.06612118136335,-0.0406132609074858,-1.2495096767499,0.211484771851342,0.966161397369632,hla_interaction_all
hmox1,0.0574129514580217,0.0210900990952171,1.24896086222311,0.211685442719684,0.966161397369632,hla_interaction_all
flt1,0.0265610007231551,0.0100251047008545,1.24728305957993,0.212299775040932,0.966161397369632,hla_interaction_all
ppm1a,0.0361020421565696,0.0122521839330358,1.24576854366843,0.212855424587978,0.966161397369632,hla_interaction_all
stab2,0.0294787656455078,-0.0058709754623481,1.24417374805645,0.213441661623485,0.966161397369632,hla_interaction_all
aldh3a1,-0.0805508595271148,0.0905331707993693,-1.24307942206944,0.213844602661033,0.966161397369632,hla_interaction_all
cntnap4,0.10823480309845,0.340816653424073,1.24271381367414,0.213979345307246,0.966161397369632,hla_interaction_all
unc5d,-0.027925460145107,0.00752915804948464,-1.24263302732624,0.214009126861057,0.966161397369632,hla_interaction_all
kdr,0.0312178616591818,-0.012556478560085,1.24245950579378,0.214073104965855,0.966161397369632,hla_interaction_all
cfp,0.0244561387494525,0.00290758410672836,1.24242389658747,0.214086235932972,0.966161397369632,hla_interaction_all
brdt,0.0330180521434052,-0.0014804067051388,1.24188410310146,0.214285357032565,0.966161397369632,hla_interaction_all
heph,-0.0281414210227429,-0.00481623915093152,-1.24144066513059,0.214449034038365,0.966161397369632,hla_interaction_all
tnfrsf14,-0.0261204842068879,0.00212832493461758,-1.24071793414797,0.214715993807887,0.966161397369632,hla_interaction_all
mn1,-0.0612121840421089,0.0750740701196727,-1.24069111446561,0.214725904973647,0.966161397369632,hla_interaction_all
lipf,-0.06416224895136,0.0276266949678505,-1.23967893525141,0.215100195120836,0.966161397369632,hla_interaction_all
sumf1,-0.0700688405709359,0.130127289263213,-1.23957409163662,0.215138991724021,0.966161397369632,hla_interaction_all
fmnl1,-0.0703264374569655,0.0398217867385052,-1.23572075519245,0.216568390467399,0.966161397369632,hla_interaction_all
ly6d,-0.0426038115423494,0.0163785249411262,-1.23565754967137,0.216591893455052,0.966161397369632,hla_interaction_all
igbp1,0.044763008198618,0.000140476709013906,1.23348419023905,0.217401174761777,0.966161397369632,hla_interaction_all
nos1,0.062792019146895,0.0248137025288964,1.23330419389821,0.217468296342128,0.966161397369632,hla_interaction_all
folr2,0.0347651139662698,0.00744714309774946,1.23320099662919,0.217506785866385,0.966161397369632,hla_interaction_all
dpy30,0.0455230206266106,0.0103267825076582,1.23272768541843,0.217683379685788,0.966161397369632,hla_interaction_all
chac2,-0.0575639757722119,0.0166515099467334,-1.2308828891833,0.218372662549346,0.966161397369632,hla_interaction_all
dlg4,0.0453287990482009,0.0399972212809166,1.22996825370712,0.218714984522216,0.966161397369632,hla_interaction_all
amigo1,0.0528459819384428,0.0612033557630254,1.22900746211356,0.219074996388932,0.966161397369632,hla_interaction_all
tcl1a,-0.116545703880372,-0.00594369843344818,-1.22900347485817,0.219076491313195,0.966161397369632,hla_interaction_all
galnt3,-0.0501376465215178,0.00279467114530292,-1.22822046220656,0.219370204818397,0.966161397369632,hla_interaction_all
wasl,-0.0621337827480958,0.0741896369571264,-1.22771812405952,0.21955878416123,0.966161397369632,hla_interaction_all
csf2,0.0366893764875852,0.0107104699093171,1.22760522426072,0.219601183116495,0.966161397369632,hla_interaction_all
tcp11,-0.0611140557068335,0.108807247286418,-1.22759731859973,0.219604152268129,0.966161397369632,hla_interaction_all
icam2,0.0382787014593731,-0.0320731114710653,1.2257529602971,0.220297630900676,0.966161397369632,hla_interaction_all
treml2,-0.0363221141755086,-0.0115005900832057,-1.22550848275025,0.220389672232941,0.966161397369632,hla_interaction_all
stx5,-0.0412131843920641,0.0339389729150642,-1.2248770328464,0.22062752921216,0.966161397369632,hla_interaction_all
hip1r,-0.038551352451229,0.0336469964835723,-1.22370904370492,0.221067976932569,0.966161397369632,hla_interaction_all
mpo,-0.0499574825614236,0.0205868780777722,-1.22260009574671,0.221486743272265,0.966161397369632,hla_interaction_all
selplg,0.0345957709401603,-0.0222483200528382,1.22229786958701,0.221600969897312,0.966161397369632,hla_interaction_all
pcsk7,-0.0474128100610145,0.0265387102254799,-1.22178490851833,0.221794940561931,0.966161397369632,hla_interaction_all
fnta,0.0282766984811145,0.015219084488239,1.22036125025425,0.222333918657633,0.966161397369632,hla_interaction_all
klk4,-0.0763955601385287,0.0462385094868068,-1.22020123393461,0.222394557289889,0.966161397369632,hla_interaction_all
lrig3,-0.028264518913561,0.0154168783439155,-1.22015348805832,0.222412653016978,0.966161397369632,hla_interaction_all
ssna1,-0.0365755264934726,0.0282517130101432,-1.21876249248872,0.222940304329989,0.966161397369632,hla_interaction_all
paep,0.161850067089905,0.579355509907141,1.21853332605937,0.223027320734238,0.966161397369632,hla_interaction_all
h2ap,-0.0514263161087158,0.0562365768787807,-1.21850837113958,0.223036797792616,0.966161397369632,hla_interaction_all
cdkn1a,0.0628469239573758,-0.0566970030502763,1.21707245420886,0.223582597296412,0.966161397369632,hla_interaction_all
s100g,0.0486476363437495,0.0704016382335049,1.2169341772474,0.223635207474383,0.966161397369632,hla_interaction_all
dhrs4l2,-0.0407936434542373,0.0469043641380626,-1.21680458163614,0.223684522699903,0.966161397369632,hla_interaction_all
mnda,-0.106423693683965,0.106961258158085,-1.2162090391718,0.22391124542116,0.966161397369632,hla_interaction_all
lifr,0.0283517691468084,0.00411260759331865,1.21574962516389,0.22408625634566,0.966161397369632,hla_interaction_all
ung,-0.0331919559627757,-0.00742130045387221,-1.21424833284031,0.224658846282916,0.966161397369632,hla_interaction_all
crnn,-0.0790107954367209,-0.00898333880104122,-1.21404182127778,0.224737691111723,0.966161397369632,hla_interaction_all
megf10,0.048063432875564,0.000593295280286267,1.21400257968221,0.224752675543799,0.966161397369632,hla_interaction_all
alpi,0.125054348495389,0.206103107168659,1.21300601824516,0.225133452550221,0.966161397369632,hla_interaction_all
cytl1,0.0248256473975697,-0.00640829928683658,1.21138324525986,0.225754484952445,0.966161397369632,hla_interaction_all
ndufa5,-0.0304145544319647,-0.00505290263808165,-1.21005925730534,0.22626207803917,0.966161397369632,hla_interaction_all
mmp9,-0.0702859520442257,-0.0193973234406232,-1.20803842155605,0.227038399253764,0.966161397369632,hla_interaction_all
clic5,0.0326646661822297,0.0331776530764227,1.20750619902943,0.227243172673276,0.966161397369632,hla_interaction_all
rabepk,0.0647482766323306,0.0709194086313708,1.20737602260345,0.227293278285154,0.966161397369632,hla_interaction_all
il18rap,0.204631409056649,0.384484629549876,1.20725992528225,0.227337971417396,0.966161397369632,hla_interaction_all
pnliprp2,0.355011296029292,-0.908775715624446,1.20709779915348,0.227400394403808,0.966161397369632,hla_interaction_all
cirbp,0.0386669521314627,-0.0883882030378138,1.20689733773694,0.227477594415026,0.966161397369632,hla_interaction_all
tgoln2,-0.0259069467711492,-0.0023014245634404,-1.20445867130924,0.228418249347804,0.966161397369632,hla_interaction_all
hbq1,0.0707023222611088,0.0503716606650232,1.20432263814034,0.22847080221546,0.966161397369632,hla_interaction_all
hdac8,-0.0625671786714768,0.117492781501514,-1.2035337335124,0.228775744720173,0.966161397369632,hla_interaction_all
adam9,-0.0295073843811917,0.0060535885864031,-1.20297602625711,0.228991495162013,0.966161397369632,hla_interaction_all
ift20,0.0384754979620118,0.0347888215722261,1.20256734234749,0.229149687478846,0.966161397369632,hla_interaction_all
aldh2,0.0520669717353806,0.103855502293629,1.20253318505376,0.229162912517476,0.966161397369632,hla_interaction_all
atxn2l,0.037882541889767,0.0486435910465825,1.20216457309638,0.229305666449942,0.966161397369632,hla_interaction_all
clstn3,-0.0294810906383794,0.00908786972939052,-1.20206318691194,0.229344941806533,0.966161397369632,hla_interaction_all
ccdc28a,-0.0298674558278926,-0.0116155522173126,-1.20154317376824,0.229546461672469,0.966161397369632,hla_interaction_all
foxo1,0.0509074897785719,-0.0456919731123227,1.19997767243731,0.230153898355319,0.966161397369632,hla_interaction_all
rab33a,-0.0363257583008937,0.0166077418871313,-1.19811050123625,0.230879880794723,0.966161397369632,hla_interaction_all
ahnak,0.0272619653425778,0.000930957523398121,1.19728112156926,0.231202876713503,0.966161397369632,hla_interaction_all
impa1,0.0360516354272295,0.0129503915778662,1.19568652062425,0.231824784189851,0.966161397369632,hla_interaction_all
pigr,-0.0418759610627938,0.0281230754343718,-1.19539109808418,0.231940131699903,0.966161397369632,hla_interaction_all
trim40,-0.0606436141085018,0.00953689477081891,-1.19446755849654,0.232300989823993,0.966161397369632,hla_interaction_all
ercc1,-0.0328285299342348,0.000179787713413166,-1.19359108713461,0.232643825160975,0.966161397369632,hla_interaction_all
cep112,0.0446205161803565,0.0712092008293911,1.19357541608105,0.23264995822231,0.966161397369632,hla_interaction_all
itgal,0.0429179364920433,-0.0171668452395762,1.19157150245678,0.233435160151681,0.966161397369632,hla_interaction_all
gm2a,-0.0368072684207408,0.0203976297800667,-1.19149579535347,0.233464861575337,0.966161397369632,hla_interaction_all
