logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,fdr,sex_group,analysis
0.0397012822577166,0.0467893004115225,1.00474284995329,0.315439497938799,0.951197670715463,-5.22990513655401,atp1b1,0.951197670715463,Male,prs_ms_interaction
-0.058022328643938,0.122087829614605,-1.00459101736373,0.315512570134089,0.951197670715463,-5.23004012291227,akr7l,0.951197670715463,Male,prs_ms_interaction
0.0323232856146571,0.0449481670061099,1.00446269652839,0.315574335560949,0.951197670715463,-5.2301541903637,spart,0.951197670715463,Male,prs_ms_interaction
-0.0482644410057124,0.00877477638640429,-1.00393572077571,0.315828071401604,0.951197670715463,-5.23062247947931,cr2,0.951197670715463,Male,prs_ms_interaction
-0.0766219739312707,-0.0456768595041324,-0.999955276994552,0.317748970048239,0.951197670715463,-5.23415173345574,agbl2,0.951197670715463,Male,prs_ms_interaction
-0.0304195308069427,0.0478006172839506,-0.999507442083727,0.317965567474529,0.951197670715463,-5.23454793145367,nos2,0.951197670715463,Male,prs_ms_interaction
0.0651104369192805,-0.000476800000000022,0.999096188503609,0.318164557586539,0.951197670715463,-5.2349116103486,ctrl,0.951197670715463,Male,prs_ms_interaction
0.103672806427246,-0.0407481949458484,0.99769998508242,0.318840737922904,0.951197670715463,-5.23614518567074,tcl1a,0.951197670715463,Male,prs_ms_interaction
0.0728878609073556,0.120372549019608,0.995794246444775,0.319765207132894,0.951197670715463,-5.23782617247976,gga1,0.951197670715463,Male,prs_ms_interaction
-0.330868650619657,-2.38710482142857,-0.994958847695236,0.320171010669382,0.951197670715463,-5.23856203973628,folr3,0.951197670715463,Male,prs_ms_interaction
0.107070343822908,0.393216036036036,0.994643738872354,0.320324165668401,0.951197670715463,-5.23883944590402,paep,0.951197670715463,Male,prs_ms_interaction
0.0202842523137971,0.0337102,0.99457324036917,0.320358437222717,0.951197670715463,-5.23890149730413,timm10,0.951197670715463,Male,prs_ms_interaction
-0.0201476007384713,0.014114605734767,-0.994114330444822,0.320581586601273,0.951197670715463,-5.2393053137295,smad5,0.951197670715463,Male,prs_ms_interaction
-0.0739560465389184,0.073103963963964,-0.993723363567144,0.320771778347953,0.951197670715463,-5.23964919740673,skap1,0.951197670715463,Male,prs_ms_interaction
0.0412266344786708,0.00661310160427806,0.993684128041064,0.320790869143307,0.951197670715463,-5.23968370045251,cd209,0.951197670715463,Male,prs_ms_interaction
-0.0435541840985827,0.0948304428044281,-0.992890395960657,0.321177234500948,0.951197670715463,-5.24038140333244,prkra,0.951197670715463,Male,prs_ms_interaction
-0.0424679996925346,-0.115321136767318,-0.992882939484965,0.321180865537576,0.951197670715463,-5.24038795505743,irak4,0.951197670715463,Male,prs_ms_interaction
-0.0261100637832671,0.0152194003527337,-0.992102338007087,0.321561139220133,0.951197670715463,-5.24107356908426,sema7a,0.951197670715463,Male,prs_ms_interaction
0.039282997614526,-0.00337893660531703,0.992061780078522,0.321580905257372,0.951197670715463,-5.24110917704248,mapk13,0.951197670715463,Male,prs_ms_interaction
-0.027602036488329,0.043821193415638,-0.991249753820987,0.321976816242378,0.951197670715463,-5.24182179281201,scgb2a2,0.951197670715463,Male,prs_ms_interaction
