logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,fdr
-0.0252863012645007,0.00599553990610329,-0.564824565803729,0.572705056486585,0.998266391800672,-5.30693372669723,ercc1,0.998266391800672
-0.0289558296814394,0.0037113924050633,-0.564662330872702,0.572815249558318,0.998266391800672,-5.30700853265941,ntf3,0.998266391800672
-0.0200240304152846,-0.0434552083333333,-0.564603350416081,0.572855312722981,0.998266391800672,-5.30703572303259,pam,0.998266391800672
0.0457021755425915,0.16370663507109,0.564382188849383,0.57300555121533,0.998266391800672,-5.30713765473405,tmprss11b,0.998266391800672
-0.0379925935232851,0.0994065420560749,-0.563995359141719,0.573268375861645,0.998266391800672,-5.30731584591484,ednrb,0.998266391800672
-0.0182415740993491,-0.0242628378378378,-0.563820409982868,0.573387260879221,0.998266391800672,-5.30739639537433,lcat,0.998266391800672
-0.0340563360300657,0.104170967741935,-0.56345034580236,0.573638773175333,0.998266391800672,-5.30756669690015,amotl2,0.998266391800672
0.0186737708761332,0.00405520833333333,0.563295812100229,0.573743816812349,0.998266391800672,-5.30763777947609,adamts13,0.998266391800672
-0.0419982572952843,0.175379054054054,-0.562293770628363,0.574425172730215,0.998266391800672,-5.30809822788643,shbg,0.998266391800672
0.0285084945458453,0.0571560185185186,0.561626513121502,0.574879099950938,0.998266391800672,-5.30840438626333,gpha2,0.998266391800672
-0.0297332848275536,-0.198184199134199,-0.560986679064803,0.575314531569142,0.998266391800672,-5.30869762152286,comp,0.998266391800672
0.0341259189340699,0.0881883177570093,0.560429084760569,0.575694123712168,0.998266391800672,-5.30895289463825,il31,0.998266391800672
0.0274981627541884,-0.0494277056277056,0.559915798291217,0.57604365768038,0.998266391800672,-5.30918765939046,gfer,0.998266391800672
0.0870557060889208,-0.381275949367089,0.559368300262898,0.576416599822218,0.998266391800672,-5.30943783528981,pspn,0.998266391800672
-0.0228907327650263,-0.0173878260869565,-0.559116041018205,0.576588471145317,0.998266391800672,-5.30955302150444,wwp2,0.998266391800672
-0.0245196695928698,0.0164134782608695,-0.558859699866083,0.576763148490146,0.998266391800672,-5.30967001852713,rspo1,0.998266391800672
0.0220789876703449,0.0590030952380953,0.558579419427567,0.576954167390161,0.998266391800672,-5.30979788049412,procr,0.998266391800672
0.0450504093163292,0.0500211267605634,0.558379834878688,0.577090208083697,0.998266391800672,-5.30988889058057,bcl7a,0.998266391800672
0.0484234199069947,0.0967847222222222,0.557390455723811,0.577764812495692,0.998266391800672,-5.3103395663496,araf,0.998266391800672
-0.0234822500657276,0.0241570539419087,-0.557265660508032,0.577849930151064,0.998266391800672,-5.31039635568567,tgfbr2,0.998266391800672
0.0311408806361033,-0.101525821596244,0.555938863242628,0.578755250561211,0.998266391800672,-5.31099934437013,pde5a,0.998266391800672
-0.0314682523942733,-0.0175675675675676,-0.555558865490636,0.579014659835825,0.998266391800672,-5.31117177769966,efhd1,0.998266391800672
0.0299545568656613,-0.0148356807511737,0.555189074974727,0.579267153768389,0.998266391800672,-5.31133946638452,rasgrf1,0.998266391800672
-0.0193366786264467,-0.101886016949153,-0.555106532843527,0.579323520849898,0.998266391800672,-5.31137688151771,hars1,0.998266391800672
0.0231273542670811,-0.0591081545064378,0.555009346321464,0.57938989173918,0.998266391800672,-5.31142092762768,acan,0.998266391800672
