config,sex_lbl,stage,curve_key,fpr,tpr,auc
female_combined,Female,Combined,Female Combined,0.058047493403694,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0554089709762533,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0527704485488126,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0501319261213721,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0474934036939314,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0448548812664907,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0422163588390502,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0395778364116095,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0369393139841688,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0343007915567283,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0316622691292876,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0290237467018469,0.411764705882353,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0290237467018469,0.382352941176471,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0263852242744064,0.382352941176471,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0263852242744064,0.352941176470588,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0237467018469657,0.352941176470588,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0237467018469657,0.323529411764706,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0237467018469657,0.294117647058824,0.752444513425422
female_combined,Female,Combined,Female Combined,0.021108179419525,0.294117647058824,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0184696569920845,0.294117647058824,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0184696569920845,0.264705882352941,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0158311345646438,0.264705882352941,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0158311345646438,0.235294117647059,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0158311345646438,0.205882352941176,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0131926121372031,0.205882352941176,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0131926121372031,0.176470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0105540897097626,0.176470588235294,0.752444513425422
