protein,log2fc,se,t_stat,p_value,fdr,n_cases,n_controls,mean_cases,mean_controls,significant_fdr05,significant_fdr10
tnfsf11,-0.00540883977089356,0.03138760162326689,-0.14215813636145241,0.886955687578875,0.9982738934278431,489,48109,0.008059918200409,0.00502485605603941,False,False
spart,-0.004435622890535168,0.020957301855947328,-0.14176777779082986,0.8872641224165718,0.9982738934278431,433,41210,-0.004304734411085463,0.033938478524629945,False,False
fhip2a,0.00472210724684433,0.023868635452559944,0.14138721511539715,0.8875647452844369,0.9982738934278431,428,40756,0.02137827102803738,0.017866743546962407,False,False
casp7,0.004674987173740512,0.024045464951930533,0.1404884383397554,0.8882747530107296,0.9982738934278431,444,42031,-0.024812162162162164,-0.0005511777021722054,False,False
grhpr,0.00418521066104159,0.019021230780566136,0.14029997179566606,0.8884236505517537,0.9982738934278431,445,42119,-0.01869640449438202,0.008286840855670838,False,False
nfic,0.004324922054991374,0.020740436357289057,0.13965206064828187,0.8889355670955734,0.9982738934278431,448,42045,0.06108459821428571,0.061490412653109776,False,False
vwc2,0.004101512429825766,0.020048156259322016,0.13913337881715085,0.8893453345698954,0.9982738934278431,484,47635,0.0069608471074380195,0.0009736254854623696,False,False
chp1,0.005906851115492328,0.036156754339215495,0.1372284827705591,0.8908508684535563,0.9982738934278431,431,40773,0.04810568445475638,0.04554379123439531,False,False
ly75,0.003980725157372279,0.019519650832537858,0.13706318153815283,0.8909814224674246,0.9982738934278431,489,48109,-0.038159406952965234,-0.03288725082624873,False,False
ggt1,-0.004551247537565736,0.025363099544308584,-0.13686899108882108,0.891134916639985,0.9982738934278431,487,48114,-0.01947145790554415,0.06560161595377645,False,False
cd48,-0.0035479529934519132,0.014600611319640229,-0.13666983267039004,0.8912923398342392,0.9982738934278431,491,48290,-0.007321690427698571,-0.0029395879063988397,False,False
fes,-0.004280383676968435,0.02264502312440232,-0.1363264888059521,0.8915637619534412,0.9982738934278431,476,47037,0.003854936974789917,0.025417395879839277,False,False
ulbp2,0.0038887437925819945,0.018956397634726407,0.13540327291700627,0.892293601027523,0.9982738934278431,484,47801,-0.005973037190082643,0.004870591619422188,False,False
cenpj,0.005590294671795088,0.03436812445742203,0.13483063415913227,0.8927464339349431,0.9982738934278431,439,41345,0.12180227790432802,0.1112855714112952,False,False
fabp9,-0.004779974664565411,0.028419937819516874,-0.1341204947461156,0.8933078490309698,0.9982738934278431,489,48109,0.01075419222903885,0.01874624082811948,False,False
f7,-0.003539251313914441,0.015458040974405672,-0.1337866247328585,0.893571856142992,0.9982738934278431,484,48282,-0.011954752066115704,-0.011793732653991135,False,False
mgll,-0.004675569916708282,0.027593841812662837,-0.13374284494269648,0.893606475889673,0.9982738934278431,491,48290,-0.12041171079429733,-0.09492322012839095,False,False
ndufb7,0.0048045316363027266,0.027580739323376232,0.13372084872086434,0.8936239532172889,0.9982738934278431,440,41948,0.030673181818181818,0.0412030227901211,False,False
ppm1a,0.003511139271362692,0.01514069101715899,0.1324927132030675,0.894595147344069,0.9982738934278431,476,47037,0.018955462184873952,0.019713110955205476,False,False
tgfbr1,-0.0033945392265178425,0.0108410885072441,-0.13199882501263374,0.8949858637178378,0.9982738934278431,433,40898,-0.0015588914549653579,0.006353073499926646,False,False
ldlr,-0.004597809155940143,0.02743550640264856,-0.13199602424966567,0.8949879807260885,0.9982738934278431,482,48311,-0.020609751037344404,0.011063859162509574,False,False
anpep,0.0033825928407166107,0.014044916144345668,0.13185437551730003,0.895100020505493,0.9982738934278431,483,48285,0.004968840579710144,0.014649027648337993,False,False
cdk1,0.0038559323081782415,0.017643319850086863,0.13159439222447206,0.8953057660210408,0.9982738934278431,434,40633,-0.015960138248847924,-0.0095004233012576,False,False
rbpms,-0.005193269182861645,0.031844398740484885,-0.13157595173573974,0.8953203483637228,0.9982738934278431,433,40898,0.12021362586605082,0.1387264682869578,False,False
cd177,-0.008974856137941082,0.06477972235783651,-0.13148885100036115,0.8953891499442633,0.9982738934278431,486,48114,-0.20184917695473253,-0.20171894043313798,False,False
aoc1,0.004701014103753666,0.028518974888741895,0.13119097774388774,0.8956247857457865,0.9982738934278431,487,47262,0.09612022587268994,0.09184525517328933,False,False
cdan1,-0.0033557973449645636,0.011277298111412015,-0.13098842857137163,0.8957850816157827,0.9982738934278431,444,42031,-0.0010200450450450443,0.0037709952178154216,False,False
stx16,-0.004473189274369821,0.02637515041402659,-0.13084837689530235,0.8958958067481959,0.9982738934278431,476,47037,0.07379432773109244,0.08607654824925058,False,False
kif20b,0.005812332179188519,0.03786054048365879,0.13065918977556032,0.8960455552721274,0.9982738934278431,431,40773,0.06754037122969839,0.05820999681161553,False,False
cox6b1,0.003418524073300489,0.012548425038629959,0.13056614920066678,0.8961191395535031,0.9982738934278431,445,42119,0.015555056179775283,0.023300396495643298,False,False
rpa2,0.003594667675115806,0.014636603974282998,0.13056120864586032,0.8961230664762623,0.9982738934278431,433,40898,0.02312240184757506,0.023228947625800772,False,False
scn2a,-0.004339598695374196,0.023692256832911065,-0.13044127457862947,0.8962179499820646,0.9982738934278431,431,40773,0.04403248259860789,0.048779631128442844,False,False
gcc1,-0.004738457228602869,0.028325587976190333,-0.12985786062365368,0.8966794992386099,0.9982738934278431,444,42031,-0.10115292792792793,-0.04551985915157859,False,False
ptk7,0.0037404638322683964,0.018928938687697884,0.12973603267997544,0.8967758226431197,0.9982738934278431,485,47038,0.0065507216494845345,-0.00010277860453250576,False,False
c3,-0.00430241337151001,0.023337495080054407,-0.12970505438103955,0.8968004285479357,0.9982738934278431,414,40035,0.02526328502415459,0.03953382790058698,False,False
cd274,0.0033753274570378186,0.014822421670565432,0.12894742747490495,0.8973997853254329,0.9982738934278431,484,47801,-0.008354752066115696,0.02471872450367147,False,False
mapt,0.004393980342456333,0.026281731168881196,0.1288082479685374,0.8975099241026933,0.9982738934278431,485,47038,-0.047317731958762876,-0.04731930141587652,False,False
icam3,-0.0032044609328065036,0.012898732487505067,-0.12842278475457727,0.8978149251133419,0.9982738934278431,495,48767,-0.0015830303030303027,0.007063893616584987,False,False
ism2,-0.004033919778017209,0.02145656624353691,-0.12830727428821756,0.8979064149024432,0.9982738934278431,443,42120,-0.0005147855530474052,0.003522025166191833,False,False
idua,0.004059781879122038,0.023327638475152433,0.12824015095829924,0.8979594520830423,0.9982738934278431,494,48576,-0.029072469635627537,-0.031175595973320158,False,False
yes1,0.005335772005200933,0.035630890403670346,0.1281513873497303,0.8980297021490534,0.9982738934278431,486,47948,-0.0662769547325103,-0.01776043422040544,False,False
efcab2,-0.003427127641994508,0.013677539315043272,-0.12728174755854194,0.8987180186929813,0.9982738934278431,439,41345,0.018885649202733487,0.032209550126980284,False,False
eif2s2,-0.003695328223265526,0.017906599988216358,-0.1257966686740492,0.8998934890413492,0.9982738934278431,431,41017,0.04241774941995359,0.06197513226223274,False,False
gfra2,0.003018346903072153,0.01058426547558869,0.12575634304522465,0.8999253225484307,0.9982738934278431,486,47948,-0.008433847736625517,-0.009022375281555018,False,False
ids,0.0027310764860785804,0.004470369399116265,0.12506414250439996,0.9004732815859137,0.9982738934278431,497,48696,-0.0008627766599597583,-0.0073546266633809755,False,False
ccdc50,-0.005428980041367712,0.03683225122275244,-0.12502621938285788,0.9005033846280257,0.9982738934278431,448,42045,0.1529080357142857,0.16211591746937803,False,False
mycbp2,0.004520252470183484,0.02797238536846994,0.12482408967075853,0.9006634062691031,0.9982738934278431,448,42045,0.07925267857142858,0.09286123558092521,False,False
zbtb17,-0.0036545215653200733,0.019829243035021805,-0.12434070332704077,0.9010460441337415,0.9982738934278431,474,47281,0.011731012658227846,0.04537860768596264,False,False
plg,0.0031803045264107575,0.011090101916999733,0.12341782668936142,0.9017768384563672,0.9982738934278431,429,41114,0.002135664335664335,-0.008149537870311816,False,False
dhrs4l2,0.003681056830009782,0.019184223931781232,0.1228939504359251,0.9021916576704726,0.9982738934278431,444,42031,0.05615427927927928,0.06494854036306535,False,False
pcyt2,0.003935617717381028,0.022306661937852967,0.1227588993475148,0.9022986036354682,0.9982738934278431,440,41948,-0.026133636363636355,-0.0026578883379422143,False,False
hcls1,0.003325170599060582,0.016703606765144135,0.12257607875944358,0.9024432987232052,0.9982738934278431,497,48696,-0.0516486921529175,-0.028190216855593885,False,False
hhex,-0.003802985376457209,0.02088908175183791,-0.12239024076650318,0.9025905462315389,0.9982738934278431,444,42031,-0.037005630630630636,0.022698222740358306,False,False
pklr,-0.004886607453840518,0.034135852724567955,-0.12115592577980898,0.9035680329137425,0.9982738934278431,489,48210,0.04670276073619633,0.07050260526861647,False,False
ttn,0.004866028971154234,0.03341138739512416,0.11935809950912561,0.9049922379096428,0.9982738934278431,428,40756,0.1189107476635514,0.1479418613210325,False,False
wfdc1,0.004113128146359824,0.025781236097786465,0.11843321812048621,0.9057249798714069,0.9982738934278431,439,41070,0.04637175398633258,0.0697605003652301,False,False
igsf8,-0.0028828713472448452,0.011590138002056998,-0.11806208188618106,0.9060189549259521,0.9982738934278431,486,48171,-0.002804423868312755,0.009827380581677772,False,False
efcab14,0.0031064036297420096,0.01284283587355634,0.11781720048029695,0.9062130587522383,0.9982738934278431,440,41948,-0.009412613636363637,0.015165485839610946,False,False
bhlhe40,-0.004906179986830501,0.03498388720537027,-0.11663736367248816,0.9071479963709381,0.9982738934278431,431,40773,0.07903758700696055,0.07965666985505113,False,False
grik2,-0.0035699413942880884,0.020256458459916984,-0.11648486935568159,0.9072688275016927,0.9982738934278431,448,42045,0.06485491071428572,0.06879055654655726,False,False
cst7,-0.005954800901418292,0.04663353225014386,-0.11597934922665729,0.9076693865019552,0.9982738934278431,487,48214,0.09931765913757704,0.1254284149831999,False,False
ctla4,0.003131638927430841,0.01455935324874632,0.11511844361443525,0.9083517842978525,0.9982738934278431,443,42120,-0.02146647855530474,-0.023209649810066478,False,False
relb,-0.0038739239942094036,0.0243002718276825,-0.11502347732633811,0.9084270721512216,0.9982738934278431,433,40898,0.07304295612009239,0.0774461514010465,False,False
src,0.004964838644085623,0.037579929927989565,0.11470350738581238,0.9086806064648973,0.9982738934278431,490,48235,-0.08237346938775511,-0.07222863480874883,False,False
snap29,-0.003816940465216647,0.025630791487877017,-0.11418336793359408,0.9090929058630762,0.9982738934278431,490,48316,-0.05510346938775511,-0.00738192213759417,False,False
psme1,-0.002984545609303034,0.014748984570058472,-0.11413903208281027,0.909128056607312,0.9982738934278431,484,47726,-0.030583264462809914,0.007549539035326657,False,False
mthfd2,0.0029719928399313035,0.012351108825886916,0.11382792699716235,0.9093747379712107,0.9982738934278431,444,42031,0.011412387387387387,0.011609182508148748,False,False
cnst,0.005057480896160169,0.03904727951307632,0.11346958158979019,0.9096587458581141,0.9982738934278431,486,48171,-0.07259434156378601,-0.03171245251292271,False,False
ces2,0.004053495142191644,0.028632858556880813,0.11312726454597775,0.9099301286559909,0.9982738934278431,486,47948,0.023617695473251026,0.06413955013764912,False,False
dffa,-0.003167572422618731,0.018323416149267597,-0.11250986961648987,0.9104196037223797,0.9982738934278431,497,48696,0.018581690140845077,0.04278001170527353,False,False
slc39a5,0.003936699034533009,0.027725985105463223,0.11219332778289522,0.9106705828392401,0.9982738934278431,489,48109,-0.08344049079754602,-0.018434814691637744,False,False
snrpb2,-0.0034697316746932845,0.02069286473596107,-0.11214006847398163,0.9107128776927355,0.9982738934278431,444,42031,0.037628603603603615,0.06758494325616807,False,False
gstm4,-0.004744255559916182,0.03528140402242558,-0.11211909792254059,0.910729521426562,0.9982738934278431,428,40756,0.1371214953271028,0.14763266390224752,False,False
fn1,-0.0029614400064769484,0.013257886823013069,-0.11169640672781493,0.9110646543939906,0.9982738934278431,443,42191,-0.015051693002257335,0.006786961674290726,False,False
hsp90b1,0.004471528206275554,0.03363770121631791,0.11155354072512745,0.9111778845959362,0.9982738934278431,483,46809,0.15530486542443064,0.14632246469696,False,False
akr1b10,0.004253767178532454,0.030209523491140977,0.11149894621758573,0.9112212417442511,0.9982738934278431,436,40966,0.02408967889908257,0.03554703290533613,False,False
acta2,0.0033929636813970873,0.021760620040869445,0.11042179086580588,0.9120753362455356,0.9982738934278431,474,47281,-0.01680622362869199,0.03321562466952899,False,False
eng,-0.0025438906904582345,0.008640556563913337,-0.11040514631899133,0.9120885217008557,0.9982738934278431,495,48767,-0.00501020202020202,0.0018176041175384993,False,False
b4galt1,0.002794215953613518,0.013447459551112973,0.11037993100580774,0.9121085219799414,0.9982738934278431,491,48370,-0.017748065173116088,0.004307318585900352,False,False
cd2,-0.0033211182877981088,0.019078710735580904,-0.11010965205419636,0.9123229500407147,0.9982738934278431,428,40756,0.02508971962616822,0.029393075866130138,False,False
fgf7,0.004990922081939679,0.038965608513908005,0.10981389368979838,0.9125575087499613,0.9982738934278431,434,40633,0.18598617511520735,0.17565406319986215,False,False
pdcd5,-0.003243540264244856,0.020395425786784594,-0.10972358202248979,0.9126290461692945,0.9982738934278431,494,48592,-0.01812793522267207,0.026980271443859068,False,False
tnc,0.0035330821707609057,0.024190696322308455,0.10927816953143707,0.9129823099967717,0.9982738934278431,486,48362,0.011211625514403294,0.014790316777635334,False,False
prkg1,0.004928304202348748,0.03871718646369208,0.1091483355285092,0.9130853636262339,0.9982738934278431,433,41210,-0.053701847575057735,-0.026668513710264498,False,False
tafa5,0.0030585376846248564,0.017922655606948026,0.10914532721689811,0.913087675891157,0.9982738934278431,486,47948,-0.0009508230452674887,0.01462254421456578,False,False
casp1,-0.00441309433378554,0.03422665292669,-0.10882781464841813,0.9133395214526902,0.9982738934278431,485,47038,-0.007372061855670105,0.02497357987159318,False,False
ccl27,-0.003997340978280008,0.030146041974638344,-0.10796937146814871,0.9140204333974377,0.9982738934278431,486,48171,-0.1053037037037037,-0.0330436486682859,False,False
bach1,0.003636017591970877,0.02593058829558757,0.10793261500905472,0.9140495908103431,0.9982738934278431,489,48109,0.017360122699386513,0.0483196449728741,False,False
casp2,0.003336180191651749,0.0222253867575647,0.10787465290470122,0.9140955691868518,0.9982738934278431,489,48109,0.011267280163599177,0.03818744309796504,False,False
dars1,0.0034812793400912554,0.024248522999082867,0.1072169655045738,0.9146173027431135,0.9982738934278431,484,47718,-0.08177076446280991,-0.04837328366654093,False,False
bcl2l1,0.003791816991607157,0.026927233279686467,0.1070679267413119,0.9147355973437328,0.9982738934278431,444,42031,-0.04327635135135134,-0.01724156931788442,False,False
micall2,0.003926949503714668,0.028631484929067703,0.10638168942562723,0.9152800358203629,0.9982738934278431,436,40966,0.10591559633027521,0.11715284504223014,False,False
rasa1,-0.002890828369079254,0.01660483326907606,-0.10565234938172358,0.9158586343012305,0.9982738934278431,485,47038,-0.008283402061855674,-0.006050845061439687,False,False
ahsa1,-0.004012179951355722,0.030501890330777548,-0.10497479724213807,0.9163963040259946,0.9982738934278431,445,41927,0.10456752808988765,0.10912230543563814,False,False
serpina4,-0.002726358069127452,0.01173061433564977,-0.10496237240720581,0.916406169294971,0.9982738934278431,433,41416,-0.016490531177829098,-0.0026632919644581803,False,False
cep170,-0.0037922100158691357,0.02794101242068374,-0.10426020331210695,0.916963363415518,0.9982738934278431,431,41017,0.07072935034802785,0.09320996050418119,False,False
dlgap5,-0.0035801419454646963,0.02552570968487799,-0.10420036890261494,0.917010833048466,0.9982738934278431,448,42045,0.10750736607142856,0.10703660720656438,False,False
cox5b,0.0034977446977164295,0.025789477793588984,0.10409128897986178,0.9170973347260412,0.9982738934278431,486,47948,0.022906275720164612,0.05027240865103862,False,False
slc51b,-0.004613070910129586,0.0376635738530515,-0.10408517251351443,0.9171022644512095,0.9982738934278431,428,40756,0.16749322429906544,0.15560305108450287,False,False
dock9,-0.006511398059502837,0.058065790179409195,-0.10403826472330074,0.9171394888780721,0.9982738934278431,431,40773,0.3640010440835266,0.37527718343021116,False,False
pten,-0.002671762339572007,0.013982714771930482,-0.10333804938958231,0.9176951142912546,0.9982738934278431,485,47038,-0.010312577319587632,-0.0035791487733321994,False,False
tnf,0.002934924695588634,0.01862012209024063,0.10261263363690985,0.9182708471276935,0.9982738934278431,473,47209,0.01543678646934461,0.030599895147111776,False,False
tubb3,-0.0027384643297238736,0.013423676099500364,-0.10165659687722428,0.9190297489781316,0.9982738934278431,431,40773,-0.020986890951276104,-0.016932533784612368,False,False
il1b,0.0033709298767484507,0.02524143251016774,0.1011712937909746,0.9194149109363043,0.9982738934278431,483,47031,0.06269130434782609,0.06977269885819991,False,False
slc9a3r2,0.0033946845662532056,0.024737965522891696,0.10044478605433542,0.9199916904884315,0.9982738934278431,440,41948,0.056655227272727274,0.08064007938399924,False,False
erbb3,0.0023707245893650444,0.009721292416401033,0.10033359644141114,0.9200799010477753,0.9982738934278431,485,47975,0.027517010309278354,0.005331920792079208,False,False
cxcl8,0.003836546759804183,0.0317018347733229,0.10004868939543807,0.9203060861848409,0.9982738934278431,489,47796,-0.003403169734151333,0.03657128525399615,False,False
naa10,-0.0031050797835985057,0.020621168206558523,-0.09964798769193942,0.9206242797901794,0.9982738934278431,428,40756,-0.01543014018691588,0.001935226715084896,False,False
sla2,-0.0038673765792404703,0.03146918575409798,-0.09922115630524561,0.9209631455296432,0.9982738934278431,448,42045,-0.06694888392857144,-0.02682053157331431,False,False
serpinb1,-0.0032647803634260134,0.025206194982947405,-0.09850250419117611,0.921533690482918,0.9982738934278431,486,48038,-0.002027880658436201,0.03706054894042217,False,False
nubp1,-0.005208224536794883,0.04778818945471771,-0.0981787843297828,0.9217907931639264,0.9982738934278431,445,41927,0.10176044943820224,0.11439091158442054,False,False
sprr3,-0.003957458912805629,0.033404238038542984,-0.09757417933054756,0.922270888996689,0.9982738934278431,444,42031,0.10450923423423421,0.040133017296757154,False,False
rnase1,0.002546773196876898,0.012456512345925208,0.09747311680675542,0.9223511407571142,0.9982738934278431,447,42161,-0.005362304250559281,0.021637832356917533,False,False
atg16l1,-0.003142120833999972,0.022660600406371762,-0.09725821532563196,0.9225217978505135,0.9982738934278431,440,41948,-0.026449545454545458,0.00982160174501764,False,False
nit1,-0.0027151893316868115,0.016256627949000995,-0.09560604106645627,0.9238339293526372,0.9982738934278431,431,41017,-0.09163329466357308,-0.0649489163029963,False,False
dnaja1,0.003111999856103472,0.02276642780889232,0.09533249200725129,0.9240512004730994,0.9982738934278431,434,40633,0.041446543778801845,0.03666316048531981,False,False
klk12,-0.007025454156559824,0.07063373848481862,-0.09505914226151158,0.9242682517248244,0.9982738934278431,476,47037,-0.4983506302521009,-0.5132923103089058,False,False
ptpn1,-0.0031061431413043285,0.024698808836817635,-0.0947142007128703,0.924542231204639,0.9982738934278431,484,47801,0.03158873966942149,0.06760701345160143,False,False
ube2b,-0.0024648591609966793,0.012158381344861557,-0.09464350159024819,0.9245984431969744,0.9982738934278431,445,41927,-0.0009469662921348339,0.010601036325041143,False,False
ebi3_il27,0.0024988136466443994,0.015664118280214544,0.0941729759618047,0.924972136512337,0.9982738934278431,492,48506,0.004984146341463419,0.008036822248793964,False,False
acsl1,-0.002765690710847228,0.018168086782464777,-0.09345342448200922,0.9255438042239202,0.9982738934278431,428,40756,0.04573294392523365,0.04511029541662578,False,False
dnph1,-0.0029369923484248543,0.023457269167680164,-0.09236901823246726,0.9264052333957542,0.9982738934278431,489,48290,-0.019890490797546012,0.01495357009732864,False,False
vasp,-0.0028294818400829078,0.020519338331538753,-0.09187087191392176,0.9268010663548496,0.9982738934278431,447,42161,0.010121700223713658,0.037498994331254004,False,False
fgf20,-0.002905310876214341,0.02142500447027846,-0.09174415496922929,0.9269017593831625,0.9982738934278431,433,40898,0.0761448036951501,0.07846957430681208,False,False
ly96,0.0025710956944999864,0.01794611407718655,0.09161820338121546,0.9270017681708561,0.9982738934278431,484,47801,-0.010468388429752068,0.01871153741553524,False,False
lyzl2,0.0026548854959130928,0.017476334122297984,0.09091636159276947,0.9275594928252767,0.9982738934278431,434,40633,-0.008251152073732719,0.04050936184874363,False,False
bcam,0.0022200586399216114,0.01198860784261306,0.09022625131270207,0.9281077951098575,0.9982738934278431,487,48193,-0.002908726899383983,0.006614606893117257,False,False
clec11a,0.0028532701128555467,0.02323486341506575,0.09012269422967159,0.9281900866569692,0.9982738934278431,487,48110,-0.0351577002053388,-0.009074033464976096,False,False
hagh,0.0038908732952223704,0.03751603767599959,0.09005250506317646,0.928245859928798,0.9982738934278431,492,48434,-0.02077581300813007,0.042141691786761366,False,False
siglec9,0.002333737813390769,0.015112738326904787,0.0890312163107418,0.9290574654993771,0.9982738934278431,494,48504,-0.008627732793522266,-0.01770909512617516,False,False
myom3,-0.004625461360435211,0.04654089474176105,-0.08892222334334657,0.9291441494975446,0.9982738934278431,433,41210,-0.09390739030023093,0.04270396869691822,False,False
tpbgl,0.0027365589035278685,0.02044080613127382,0.08829005506135609,0.9296465700668602,0.9982738934278431,436,40966,0.051732568807339466,0.045644256212468884,False,False
tex101,0.0029956645211744815,0.02481304471205409,0.08801059800558259,0.9298686785456622,0.9982738934278431,436,40966,-0.04316238532110092,0.12827156910608797,False,False
dynlt1,0.0036669464499523383,0.03456044182411968,0.08797699428862746,0.929895386668508,0.9982738934278431,436,40966,0.16148096330275227,0.18209464067763514,False,False
tspan8,-0.004735209280903807,0.04920162816912465,-0.08716724648915615,0.930538985534,0.9982738934278431,440,41948,-0.09681386363636364,0.009560986221035569,False,False
itih5,0.0027599905561631944,0.02201422745088822,0.08662843173835734,0.9309672749672703,0.9982738934278431,445,41927,0.03383191011235956,0.025955299687552173,False,False
lamb1,-0.002386463091563312,0.014869596188644866,-0.08637458404850606,0.9311690676686278,0.9982738934278431,431,41017,-0.010297911832946639,-0.007060115318038863,False,False
pear1,0.00201916573461938,0.009723040928286504,0.08603614996170435,0.9314380299318058,0.9982738934278431,495,48767,-0.006372121212121212,-0.002493647343490475,False,False
mylpf,-0.0028728666319308123,0.0239597685338251,-0.08596088939810967,0.9314979235567163,0.9982738934278431,436,40966,0.04894311926605504,0.09648712468876629,False,False
tef,-0.0026751729076926654,0.02068955952625482,-0.08572681884223544,0.9316839990221121,0.9982738934278431,428,40756,0.010087850467289716,0.0171939015114339,False,False
adipoq,0.003617607508547277,0.035429027672647294,0.0856880935465618,0.9317147697006429,0.9982738934278431,443,42191,0.0906097065462754,-0.008443677561565263,False,False
kiaa1549l,-0.002297566675535919,0.01381084777896288,-0.08511560271110644,0.9321698939882732,0.9982738934278431,439,41345,0.0012113895216400933,0.001366525577457975,False,False
dgcr6,0.002688659814829897,0.02129432447464762,0.08506856868159217,0.9322072916083557,0.9982738934278431,431,40773,0.04128619489559165,0.04605988276555564,False,False
klf4,0.002561593618590737,0.019696537773956177,0.08384338048324577,0.933181364138975,0.9982738934278431,431,40773,0.0023232018561484932,0.023738027616314716,False,False
megf9,-0.0019941196651127916,0.010411376434953332,-0.08380803862330666,0.933209398305184,0.9982738934278431,491,48609,0.0006429735234215897,0.006308951017301322,False,False
mfge8,-0.002545043702978824,0.02165185305563751,-0.0834327797601107,0.933507767974463,0.9982738934278431,487,48193,-0.007931622176591378,0.026962742514473056,False,False
sbsn,-0.0023688473055727224,0.0169441617929208,-0.08291934539201083,0.933916062299395,0.9982738934278431,442,42043,0.010556787330316744,0.01228658635206812,False,False
flt4,0.002276706968291624,0.017372814403640732,0.08245891336376103,0.9342821275925743,0.9982738934278431,490,48316,-0.030039285714285716,-0.025617685652785823,False,False
numb,-0.0026659471889213015,0.02247354273680791,-0.08231756531929926,0.9343945853801672,0.9982738934278431,433,40898,-0.06811801385681292,-0.01749585921071935,False,False
sprr1b,-0.003912023979206701,0.041692490165340844,-0.08199751628716938,0.9346490813176186,0.9982738934278431,439,41345,0.15178428246013664,0.1522510327730076,False,False
gstp1,0.003242011750371711,0.03328344055757194,0.08146669834504246,0.9350711529499669,0.9982738934278431,482,46745,0.062404253112033195,0.06928673761899667,False,False
sdk2,-0.0024343494251384506,0.01883301820565169,-0.08139812503907597,0.9351257313923913,0.9982738934278431,433,41210,0.03765011547344111,0.020657995632128126,False,False
dctd,-0.0029230371439212532,0.027688606785372844,-0.08087219006940513,0.935543985294509,0.9982738934278431,433,41210,-0.06614653579676673,-0.0395701261829653,False,False
rnf31,-0.002360607567007236,0.017876070722961122,-0.08033938680432266,0.9359677223173761,0.9982738934278431,433,40898,0.021108545034642035,0.02495633771822583,False,False
xiap,0.002302664081322104,0.016816877002474757,0.08009030478405291,0.9361658214445996,0.9982738934278431,433,40898,0.033809006928406465,0.058511042104748404,False,False
pecr,0.0021237003823557834,0.012773573159063994,0.07995856307158726,0.93627059835377,0.9982738934278431,431,41017,0.024955916473317866,0.03063898017895019,False,False
tppp3,-0.002349657943678081,0.019888043690989277,-0.07973075572540295,0.9364517335297311,0.9982738934278431,485,47038,0.0254279381443299,0.030740381181172668,False,False
lepr,-0.002113765407758754,0.016418114680826226,-0.07815512820457775,0.9377049766939854,0.9982738934278431,486,48171,0.020153703703703705,0.01607170289178136,False,False
mtus1,0.002747963356345813,0.02728804741512845,0.07673182890518127,0.9388372507912577,0.9982738934278431,439,41345,0.002211731207289286,0.03734867456766235,False,False
fabp5,-0.0022592362234000675,0.020249785277606094,-0.07662031949126673,0.938925907175368,0.9982738934278431,492,48434,-0.014073373983739831,0.027706096956683326,False,False
rnf168,0.0023518698928302333,0.02021890850703944,0.07620026912106362,0.9392601374447516,0.9982738934278431,433,40898,0.035963279445727483,0.03417296933835395,False,False
lypla2,0.004380471483883575,0.05305750351718216,0.07556414972797632,0.9397662261473099,0.9982738934278431,431,40773,0.2995440835266821,0.2893550781154195,False,False
anxa4,0.0022753591795668187,0.021307530448365884,0.07509148428405886,0.940142233477463,0.9982738934278431,483,47940,0.02834409937888199,0.04331046412181894,False,False
hs1bp3,0.0025379230966158326,0.024591392115857015,0.07493703466830388,0.9402651716653985,0.9982738934278431,431,41017,-0.0244344547563805,0.0189028475997757,False,False
anp32c,0.00228577774285868,0.020267239409995867,0.07404251376456776,0.9409769143327058,0.9982738934278431,431,41017,0.06975150812064965,0.06537806641148791,False,False
rnase4,-0.0019836214216040348,0.013336412311135673,-0.07375831724844567,0.9412030526779915,0.9982738934278431,435,40775,-0.020566206896551725,0.007713410177805027,False,False
cd82,0.0022581396426079106,0.020499126492963888,0.0729526070583375,0.9418441802777555,0.9982738934278431,439,41345,0.06188564920273349,0.05685092635143306,False,False
ppp2r5a,0.0030447733695630522,0.034929759331457436,0.07277737256609662,0.9419836206923129,0.9982738934278431,440,41948,0.013885454545454555,0.06215702655668923,False,False
myl1,0.0022351378184308373,0.02015239980418375,0.07244645357864322,0.9422469691226519,0.9982738934278431,428,40756,0.0244786214953271,0.04041969035234076,False,False
dlg4,-0.0023109391272598573,0.022202725694042445,-0.07228343332306032,0.9423766888749195,0.9982738934278431,444,42031,0.05028108108108107,0.0735734362732269,False,False
fgf16,0.002381440590824397,0.023272959457489705,0.07228339986598639,0.9423767249222482,0.9982738934278431,433,40898,0.031226558891454967,0.03393449312924837,False,False
camkk1,0.0020417030834864237,0.01803946801399041,0.07225451055584349,0.9423996695023764,0.9982738934278431,476,47037,0.03019957983193277,0.04092040521291749,False,False
adamts13,-0.0017580349248469847,0.0117439376545239,-0.07212291052628786,0.9425043865605566,0.9982738934278431,495,48767,0.0028568686868686876,-0.00683063547070765,False,False
uso1,-0.0024653953530332055,0.026816213195995343,-0.07167480980681276,0.9428609994202644,0.9982738934278431,486,47948,-0.07356934156378599,-0.03594840347876867,False,False
gcg,-0.004829452266932428,0.0642526730653339,-0.07119549851819701,0.9432424636677836,0.9982738934278431,476,47037,-0.04399117647058822,0.04245086421327891,False,False
rln1,-0.0029324291105684124,0.034338543004593255,-0.0709539206002316,0.943434762984126,0.9982738934278431,448,42045,0.22132075892857145,0.16339969675347843,False,False
