protein,log2fc,se,t_stat,p_value,fdr,n_cases,n_controls,mean_cases,mean_controls,significant_fdr05,significant_fdr10
sort1,-0.0057855072339660935,0.02318512762792987,-0.1561922677799006,0.8758820920805448,0.9999786873994423,331,50466,0.03284743202416919,0.014378882812190385,False,False
fcar,0.00645945726255507,0.029801967645155008,0.15563369155224607,0.8763223849368731,0.9999786873994423,333,50466,0.03530810810810811,0.011043552094479452,False,False
gtpbp2,0.008772905178407009,0.046934510970020174,0.15535060640620305,0.8765456512507295,0.9999786873994423,317,42665,0.03747854889589907,0.03340682761045354,False,False
robo1,-0.005050074804725723,0.015019145146770496,-0.15526003781613468,0.8766169341242273,0.9999786873994423,336,50588,0.0026434523809523843,0.012102403732110382,False,False
tars1,-0.005873989153807006,0.0216800428743392,-0.15513600886537854,0.8767148066795984,0.9999786873994423,317,43673,-0.0026665615141955867,0.007765255420969478,False,False
micb_mica,0.014997236502777303,0.09227934869779203,0.15509899376339792,0.8767438917054886,0.9999786873994423,333,50466,-0.4178627627627628,-0.47451097174335194,False,False
fgf21,0.01280211295977068,0.07740670603161659,0.15502929771242493,0.8767988311322057,0.9999786873994423,337,50889,0.16602551928783382,0.06555765194835819,False,False
pdia5,-0.007355749843677302,0.03548559621688391,-0.15494153084882786,0.8768681458649543,0.9999786873994423,307,42313,0.0301071661237785,0.03590840521825444,False,False
asgr1,0.00540738338644795,0.019803229991052048,0.15405773348348942,0.8775648301092146,0.9999786873994423,330,50144,0.0512830303030303,0.013084554483088704,False,False
osbpl2,0.005937356436052634,0.02310807553392971,0.15354116928303094,0.8779722294769305,0.9999786873994423,318,43776,0.07324779874213837,0.06777270650584796,False,False
steap4,0.008183769728407064,0.04317066754721494,0.1531721434212059,0.8782632472701752,0.9999786873994423,308,42470,0.1378060064935065,0.1342624805745232,False,False
acsl1,0.005857045960689162,0.021806260241899758,0.15292138122499987,0.878460996141852,0.9999786873994423,304,42451,0.04601907894736842,0.04526241313514405,False,False
gba,-0.006801980428952797,0.03152266736147492,-0.15286732555447147,0.8785036210699456,0.9999786873994423,317,42665,-0.006514511041009464,-0.011592860658619477,False,False
c1qtnf1,0.005974201725480922,0.02640833099351069,0.152866566663906,0.8785041058221617,0.9999786873994423,338,50737,0.059236538461538465,0.01977732522616631,False,False
reps1,0.005937809160389721,0.022869654472245853,0.1527714628419175,0.8785792210842966,0.9999786873994423,304,42616,0.033937171052631575,0.030949638633377134,False,False
ifngr1,-0.00481002417746755,0.01273448629408419,-0.1527312914188726,0.8786107864348103,0.9999786873994423,336,50756,0.021447767857142856,0.005734853022302782,False,False
fosb,0.005741612865246517,0.023895873340162774,0.15212863469621923,0.8790860977700704,0.9999786873994423,329,49340,0.03627993920972644,0.02854870997162546,False,False
bmper,0.005193308658154393,0.013679339063308465,0.15198681822581478,0.8791980416090185,0.9999786873994423,313,42923,0.027709744408945684,0.010774263215525475,False,False
xiap,-0.007073502411873392,0.03459456709952954,-0.15134444333102942,0.879704723664042,0.9999786873994423,304,42616,0.0565733552631579,0.05827136756147925,False,False
atp1b4,0.006002414742494247,0.02448435392919386,0.15033882176697316,0.8804980171828136,0.9999786873994423,307,42313,0.044809771986970684,0.04303831682934323,False,False
caly,0.005778348142295589,0.022338783116416662,0.14967219119249267,0.881023955245674,0.9999786873994423,304,42451,0.028391776315789475,0.022325511766507267,False,False
gcc1,0.010596521720884312,0.0636661360233637,0.14963790816675102,0.8810509829318358,0.9999786873994423,318,43776,-0.025822484276729556,-0.048605417351973684,False,False
slc34a3,-0.006343510901624324,0.028485582073213722,-0.14926854866450615,0.881342438054022,0.9999786873994423,307,42313,0.02254885993485343,0.033175728499515514,False,False
gucy2c,-0.008577779917671365,0.048247930865364254,-0.14921282911981867,0.8813863906341814,0.9999786873994423,316,43076,0.18867120253164557,0.220000226344136,False,False
ube2l6,-0.007133386597427448,0.03650127645589924,-0.14901829132094999,0.8815398796953594,0.9999786873994423,315,43881,0.06123555555555556,0.03520116793145097,False,False
idua,0.006051536746693542,0.028779363585938734,0.148773695495154,0.8817327923830549,0.9999786873994423,339,50961,-0.013960619469026547,-0.028655308961755065,False,False
bank1,0.010726660225329364,0.06611198748207,0.14867762403033966,0.8818086086043623,0.9999786873994423,333,50466,-0.07475075075075076,-0.09246915745254232,False,False
col2a1,0.008361511737092382,0.04669420584241583,0.14861387647893579,0.8818590193016077,0.9999786873994423,317,42708,0.08261072555205048,0.061781626393181605,False,False
il2rb,0.005531176080967513,0.023154300977929285,0.1485956000414081,0.8818733455756298,0.9999786873994423,329,49574,0.025158054711246193,0.02450743131480211,False,False
hrc,0.005547586887645464,0.020308301949811338,0.148389493364842,0.8820360868213406,0.9999786873994423,317,42708,0.05082208201892744,0.033292832724548097,False,False
glt8d2,0.006076031457802564,0.0287433387207872,0.14825720594017514,0.8821403886523329,0.9999786873994423,329,49340,0.06792006079027356,0.06353442642886097,False,False
rbks,0.006405458846092727,0.03210941045140053,0.1475640546711149,0.8826874235580258,0.9999786873994423,327,49353,0.07448654434250765,0.03039310984134703,False,False
cd14,-0.0057060018786347436,0.02543938798804337,-0.14745315738300796,0.8827749468413129,0.9999786873994423,332,49520,0.017329216867469868,0.007950980411954765,False,False
ntrk2,0.004862445801394889,0.016019197715745472,0.14728707289230822,0.8829060192679158,0.9999786873994423,331,50540,0.0227595166163142,0.0005376988523941434,False,False
crim1,-0.004622256225910635,0.012519126552230702,-0.14717320570062137,0.8829958897794645,0.9999786873994423,336,50756,0.027496577380952385,0.008522912562061629,False,False
il12rb2,0.005883100718113505,0.024734154294436934,0.14710415245114386,0.883050503355851,0.9999786873994423,304,42616,0.05889638157894737,0.059002905012202,False,False
il13ra1,0.0047494402628274835,0.01415374470238958,0.14698101812510353,0.8831475927978372,0.9999786873994423,331,49904,0.027795468277945625,0.01626574022122475,False,False
eif4b,0.006749595344323194,0.03565480418298379,0.14690125731884743,0.8832105462436376,0.9999786873994423,330,50144,-0.02168924242424242,-0.03705466755743459,False,False
wfdc12,0.007199018776696634,0.03975259329056505,0.14670724976981006,0.8833636735189659,0.9999786873994423,338,50877,0.1104059171597633,0.009938272696896436,False,False
igsf8,0.005065237955693655,0.01905538433219247,0.1464421228085741,0.8835729568369257,0.9999786873994423,331,50540,0.02984652567975831,0.010591175306687772,False,False
b4gat1,-0.004771502736979296,0.015334190735087279,-0.14599123210296966,0.8839288883904394,0.9999786873994423,336,50547,-0.0021086309523809543,0.0009506894573367359,False,False
erbb2,-0.004789006705864244,0.01583289051705299,-0.14562813621809126,0.8842155305575994,0.9999786873994423,337,50688,0.0222093471810089,0.0017292061237373733,False,False
kyat1,0.006645975072025444,0.035417969705845306,0.14540652026406092,0.8843904940192197,0.9999786873994423,331,50457,0.0487534743202417,0.027630420952494204,False,False
pear1,0.0046286243880012115,0.01383550007037203,0.14531580186832688,0.8844621078246606,0.9999786873994423,342,51155,0.0024498538011695917,-0.002313069103704427,False,False
clip2,0.011064063475019703,0.07046532337714356,0.14528120288562568,0.8844894316227481,0.9999786873994423,333,50466,-0.030663063063063087,-0.0471651626837871,False,False
nudc,0.00705854513778102,0.03925896460766412,0.14512743566371064,0.8846108258762178,0.9999786873994423,338,51087,-0.030857988165680472,-0.04372631393505197,False,False
cd58,-0.004474350334293646,0.010881555816051939,-0.14489907404569627,0.8847911328672957,0.9999786873994423,336,50423,-0.004885863095238096,-0.006905267437478929,False,False
plau,-0.004921853202966152,0.017962369993043945,-0.1447779930366984,0.884886731601457,0.9999786873994423,336,50547,0.018705208333333338,0.008143856213029458,False,False
btla,0.008699623426488032,0.05134344102541835,0.1443790153266959,0.8852018692409043,0.9999786873994423,307,42313,0.13053127035830617,0.12498716351948573,False,False
ntf4,0.005455729890977266,0.023986353688150993,0.1443398180254276,0.885232722845345,0.9999786873994423,323,49352,0.04039891640866874,0.0459072742745988,False,False
folr3,-0.017347123754902508,0.11673054593943226,-0.14426268235119719,0.8852936167680354,0.9999786873994423,335,50528,-2.455299104477612,-2.435861573780874,False,False
ca11,-0.005061540104138497,0.01980639759718535,-0.14341316835874682,0.885964465379597,0.9999786873994423,323,49352,0.04065557275541796,0.04829789876803371,False,False
rexo2,0.006113533935246093,0.028919692761068677,0.14299734667132935,0.8862929506244437,0.9999786873994423,304,42451,0.0863921052631579,0.08758988598619585,False,False
tp53bp1,-0.00866424379839454,0.05188396221985096,-0.14283429928900165,0.886421718432604,0.9999786873994423,304,42616,0.20399144736842106,0.2184426952318378,False,False
snx9,0.007365153168251963,0.04277129917145984,0.14273343860392979,0.8865012722310853,0.9999786873994423,331,50540,0.059029607250755296,0.0449299683419074,False,False
gabarapl1,-0.007048994680768142,0.03828835473005699,-0.14261839242585303,0.8865922331468605,0.9999786873994423,316,43076,0.1253523734177215,0.13299872550840372,False,False
ctrl,-0.007253930825011253,0.04032426580930864,-0.1426078294269772,0.8866005653348648,0.9999786873994423,318,43776,-0.016133647798742132,-0.002308006670321638,False,False
prune2,-0.00503916887244491,0.01676612024132273,-0.14207502958750182,0.8870214012352327,0.9999786873994423,316,43076,0.021876265822784808,0.01920631790324078,False,False
hspg2,-0.004747071111814109,0.016737814630427346,-0.1418778233022372,0.8871770775057221,0.9999786873994423,334,50169,0.05525523952095808,0.018350027905678804,False,False
ogt,-0.006830623248792689,0.03662963091937181,-0.14185530153499207,0.8871949600021445,0.9999786873994423,316,43076,0.08898322784810128,0.09703138406537283,False,False
eif4e,-0.008820873413986886,0.053660405682599874,-0.14184741167314333,0.887201199389009,0.9999786873994423,304,42616,0.026145065789473683,0.0340229467805519,False,False
prss53,-0.005433666511478401,0.022522292967439947,-0.14178861016302072,0.8872476287640552,0.9999786873994423,318,43776,-0.006310377358490564,0.008198625959429825,False,False
jmjd1c,-0.006455191137429279,0.033068990349064215,-0.14126303826494696,0.887662815641345,0.9999786873994423,307,42313,0.0408957654723127,0.04995313615201002,False,False
bach1,0.007642840647997974,0.04582652497596731,0.1410871787193797,0.8878016317061052,0.9999786873994423,333,50466,0.059058558558558544,0.04662421035944992,False,False
dynlt3,-0.005640418019297116,0.02584096651752137,-0.13964801561760276,0.8889387406835683,0.9999786873994423,317,43673,0.01795962145110411,0.025683643212053218,False,False
f2,-0.004482136391900118,0.008671831440159254,-0.13947357415930883,0.8890765710960697,0.9999786873994423,321,43949,-0.01239127725856698,-0.004640401374320235,False,False
il33,0.005239971806028243,0.023940858685285924,0.13892750696456282,0.8895079949646175,0.9999786873994423,329,49574,-0.0006306990881459007,-0.013936875176503813,False,False
casp7,0.008039531714365286,0.04900494339107053,0.13863717091190605,0.8897375019429873,0.9999786873994423,318,43776,0.007151886792452834,-0.0020302848592836245,False,False
col4a1,0.005313900192701742,0.025246435873831977,0.13856674307640224,0.8897930734213177,0.9999786873994423,331,50540,0.02755679758308157,0.008436483973090622,False,False
nectin1,0.005090588562511483,0.019232523644514023,0.13816322761329092,0.8901120646450198,0.9999786873994423,304,42616,0.012435855263157899,0.011291769523183781,False,False
tpd52l2,0.009751711917710846,0.06326874906176048,0.1381406619643063,0.8901298935809345,0.9999786873994423,313,42923,-0.05431150159744408,-0.07416573049414067,False,False
dcc,-0.004692358869537606,0.012970640101914566,-0.13810256327779094,0.890160006970197,0.9999786873994423,317,42665,-0.01286261829652997,0.008234283370444158,False,False
rab3gap1,0.0063431094320096915,0.03364474391863147,0.1376699335668524,0.890501930625327,0.9999786873994423,308,42470,0.0786237012987013,0.078912766658818,False,False
nek7,0.007348618700704199,0.043404024364852946,0.1373923343329832,0.8907213274190213,0.9999786873994423,316,43076,0.10964145569620251,0.10538672926919863,False,False
metap1,-0.00472713537672213,0.01823478964261731,-0.1372670070190564,0.890820304549101,0.9999786873994423,329,49340,-0.002750911854103343,0.0046672790839075795,False,False
lap3,0.005731710633775059,0.029967584885545514,0.13711270520605565,0.8909422631969953,0.9999786873994423,329,49574,0.018861398176291795,-0.0028525325775608183,False,False
slc28a1,0.0064030139904948345,0.03494539895306764,0.13602610170940055,0.8918012890547451,0.9999786873994423,307,42313,0.09335472312703583,0.09109118356060784,False,False
fstl3,-0.004836225611365406,0.020882978713933093,-0.135649567207736,0.8920988564789605,0.9999786873994423,336,50430,0.08240565476190476,0.03132647630378743,False,False
bag6,-0.005004621701355558,0.022721349628961576,-0.13545924146319635,0.8922493337080556,0.9999786873994423,330,49615,0.03249318181818182,0.023644204373677313,False,False
crhr1,0.006443761354403525,0.03766984644631354,0.1353144668789609,0.8923637926988662,0.9999786873994423,330,49615,0.05813621212121212,0.06117235009573717,False,False
gipc2,-0.004831920147149776,0.017715692854653978,-0.13531056761206187,0.8923669478621696,0.9999786873994423,318,43776,0.05972185534591195,0.022584175118786548,False,False
ly9,-0.004624383681609714,0.018026491109867204,-0.13530294485552175,0.8923728985653148,0.9999786873994423,333,49940,0.015455405405405404,0.010661860232278735,False,False
pecam1,-0.0046418521533943945,0.018697506472924535,-0.13497699804185623,0.8926305947113082,0.9999786873994423,336,50547,0.015525892857142851,0.009987738144697016,False,False
ogfr,-0.004779025759878022,0.020448439057064234,-0.13488701187770086,0.8927017448834202,0.9999786873994423,336,50300,0.03606458333333333,0.010780589463220676,False,False
septin9,0.004569009215753785,0.01769626589308288,0.13471551023104233,0.8928373450642251,0.9999786873994423,336,50300,0.040643005952380955,0.03212808548707753,False,False
cntn1,0.0044654423083260114,0.0168328289111909,0.13424312775247768,0.893210848158065,0.9999786873994423,342,51155,-0.003978947368421053,0.0009325383637963056,False,False
trim5,-0.00813337015554242,0.05335840050191375,-0.13404652173963025,0.8933663183924843,0.9999786873994423,333,50466,-0.0030666666666666863,0.0010706505369952046,False,False
kifbp,0.007807649581189819,0.050810466718574566,0.13353108095996327,0.893773915992776,0.9999786873994423,336,50300,-0.07978169642857143,-0.0920811013916501,False,False
scarb1,0.006066327897944899,0.03483867986832002,0.13342549831862005,0.893857421528627,0.9999786873994423,329,49340,0.10247963525835867,0.09953334616943657,False,False
s100a14,0.00578675884781145,0.030372227241709664,0.1333434751199897,0.8939223546430477,0.9999786873994423,320,43796,0.076544375,0.06822324527354096,False,False
sncg,-0.006943540926309759,0.043398143726191565,-0.13305791284935561,0.8941481102586141,0.9999786873994423,330,50144,0.047549090909090916,-0.02576188078334397,False,False
tg,-0.009613241844841372,0.06524993766355333,-0.13304164559254927,0.8941610533961885,0.9999786873994423,317,43673,0.12780126182965298,0.16621139147757197,False,False
fcgr2b,0.006146796257516041,0.036016855958317676,0.13254868426466795,0.894550855118068,0.9999786873994423,323,49352,0.05780030959752322,0.04142108526503485,False,False
prcp,-0.004643176974729969,0.020115588021797283,-0.13223790840191801,0.894796637694969,0.9999786873994423,341,50839,0.039288269794721414,0.004883515608096147,False,False
tbl1x,-0.007975284066481651,0.05293622357851974,-0.1319075737293464,0.8950579322712958,0.9999786873994423,323,49352,-0.06656222910216719,-0.048020196749878424,False,False
nt5c3a,0.008071371953133349,0.05395161151031404,0.13186591596979721,0.8950908713786825,0.9999786873994423,333,50385,-0.029611411411411416,-0.06001713605239655,False,False
draxin,0.005171260137088369,0.026633439151851884,0.1313857703927748,0.8954706683542768,0.9999786873994423,330,50144,0.04215045454545454,0.01686251495692406,False,False
nacc1,-0.0059308030241507406,0.032812667669955914,-0.13130107524473109,0.8955377417262229,0.9999786873994423,317,43673,0.05314305993690851,0.04702432738763081,False,False
dipk2b,-0.0046390104436170344,0.016388037806727082,-0.13126380632918122,0.8955672331624331,0.9999786873994423,313,42923,0.0075530351437699695,0.012832833212962748,False,False
angpt1,0.007793580080289901,0.05185803063269501,0.13125962344572953,0.8955704521218167,0.9999786873994423,336,50357,-0.0159580357142857,-0.04972722163750819,False,False
lilrb2,0.004699476225434923,0.021401251157597813,0.1310933373463984,0.895701986288618,0.9999786873994423,340,50911,-0.0064705882352941125,-0.036200500874074365,False,False
rcor1,0.005258737494637266,0.0276491708337915,0.13092982339783743,0.8958313494662642,0.9999786873994423,330,49615,0.09553121212121213,0.08548040713493903,False,False
hcg22,-0.00586659825191986,0.0321424804438729,-0.13038210733661826,0.8962647354672887,0.9999786873994423,304,42451,0.04858552631578946,0.06209929448069539,False,False
arsb,-0.005849025313656303,0.03429299255667833,-0.13036074468771028,0.8962815405857951,0.9999786873994423,336,50300,0.03429107142857143,0.03464387972166998,False,False
vwc2,-0.004959302307648338,0.02485572444341608,-0.12977167167202217,0.8967475949638667,0.9999786873994423,330,49976,0.02894151515151516,0.003998816431887305,False,False
tacstd2,0.004688379283805681,0.019513579732630404,0.1289683524100669,0.8973832664338597,0.9999786873994423,291,44768,0.004710996563573889,-0.0023903368477483917,False,False
htr1a,-0.007019979928178945,0.04464061010881102,-0.1285165622927154,0.8977407962949235,0.9999786873994423,308,42470,0.1715089285714286,0.19201677890275487,False,False
c7orf50,-0.004327671960759641,0.01382128689057024,-0.12748439861218155,0.8985576019154856,0.9999786873994423,318,43776,0.024261949685534592,0.025908826754385966,False,False
siglec7,0.004310810228449618,0.01796745598934815,0.1267831541440152,0.8991125302922955,0.9999786873994423,331,50540,0.0366441087613293,-0.0018251958844479623,False,False
arhgap30,-0.004907713755139459,0.02288528124725286,-0.12668979580473377,0.8991865095765876,0.9999786873994423,316,43076,0.0682132911392405,0.07511421209025909,False,False
upk3a,0.005378536730010449,0.028805663777833442,0.12605113687026673,0.8996920384147908,0.9999786873994423,308,42470,0.03263798701298701,0.027067292206263246,False,False
fam172a,0.0059906011958097485,0.03585931346947981,0.12570452480120153,0.8999664073928487,0.9999786873994423,317,42708,0.022623659305993696,0.024385577643532826,False,False
atp5f1d,-0.005484737073355237,0.03027611430234799,-0.12556134895027074,0.9000797502240063,0.9999786873994423,304,42451,0.032149013157894736,0.041546088431367936,False,False
rida,0.005487846052253591,0.030618076516912975,0.12531137942888673,0.9002776263761489,0.9999786873994423,313,42923,0.11094696485623003,0.06329132399878853,False,False
lrp2bp,0.007126727832492317,0.04759789415431678,0.12497728262617527,0.90054211966871,0.9999786873994423,317,42665,0.2086583596214511,0.20427026836985818,False,False
gstt2b,0.017748457970660537,0.13923280682614833,0.12442608558009872,0.9009784877509555,0.9999786873994423,318,43776,-0.4838264150943396,-0.48891936220760235,False,False
psmg3,-0.005367872368395825,0.03232197032417836,-0.12382866022972962,0.9014514288221269,0.9999786873994423,333,50466,0.05201396396396397,0.034555422462648124,False,False
golm2,0.003978395526509557,0.014419109647615076,0.12372496067518272,0.9015335323489533,0.9999786873994423,338,50978,0.012868195266272189,0.005828378908548786,False,False
mnat1,-0.004971174563640174,0.025753307156578743,-0.1227495229774162,0.902306015216277,0.9999786873994423,316,43076,0.023194620253164554,0.03432369648992478,False,False
pagr1,-0.00496489096682929,0.025510665726248015,-0.12274807593368225,0.9023071659676457,0.9999786873994423,317,42708,0.040900315457413246,0.04222005010770816,False,False
btd,-0.004077285066212412,0.012190527063119528,-0.12259330912619104,0.9024297095464969,0.9999786873994423,321,43949,-0.02100716510903427,-0.017211244851987533,False,False
pxn,0.005376744331217611,0.032928105896943886,0.12214550146781725,0.9027842808689095,0.9999786873994423,329,49340,0.06800197568389058,0.03276616031617349,False,False
mrpl46,-0.004118497358298456,0.016870672932930195,-0.12208353559126253,0.902833354966032,0.9999786873994423,329,49340,0.00841884498480243,0.01318233076611269,False,False
tbc1d23,-0.00768128648491415,0.05589909540935072,-0.12203565610946832,0.9028712641172099,0.9999786873994423,336,50300,0.009177083333333336,0.024204832007952287,False,False
ap2b1,0.005153833527880103,0.028292109717125286,0.12192971965724812,0.9029552484008039,0.9999786873994423,317,42665,0.08791451104100945,0.08100652056720964,False,False
ifit3,0.0046547956998354584,0.022113648661154842,0.12157562426194786,0.9032356822879883,0.9999786873994423,316,43076,0.04192389240506329,0.03295136967220726,False,False
leo1,-0.004337308626380574,0.017711351679037406,-0.1214898937115111,0.9033035724308596,0.9999786873994423,320,43796,0.023597812500000002,0.021339608640058454,False,False
entpd6,-0.004036188730236417,0.01678680241274439,-0.12004196692163888,0.9044503863833717,0.9999786873994423,330,49615,-0.023734545454545453,-0.03378845611206289,False,False
rps10,-0.004789957760438759,0.02455528963875502,-0.1199584376584184,0.9045166357705956,0.9999786873994423,304,42451,0.019489802631578942,0.03059363265883018,False,False
ifnl2,0.005755855410555473,0.036503706256792515,0.11941112411378486,0.9049502093641059,0.9999786873994423,308,42470,0.11053506493506492,0.11254990110666353,False,False
tax1bp1,0.005822676625943436,0.03774300898724683,0.11920632593309718,0.9051124381130389,0.9999786873994423,318,43776,0.10769874213836479,0.09346093064692983,False,False
fuom,-0.005896447369627051,0.03873631212558541,-0.11838167868177488,0.9057657919753517,0.9999786873994423,313,42923,0.12007507987220448,0.06638424853807981,False,False
chl1,0.004078917689209247,0.018938596640028477,0.1182462670270221,0.9058729970533561,0.9999786873994423,338,50657,0.040844526627218936,0.028143758019622166,False,False
ly96,0.004316777149023025,0.022221834918699734,0.11820659914350909,0.9059044316677693,0.9999786873994423,330,50144,0.056690909090909083,0.02119261925654116,False,False
col15a1,0.004123439251633612,0.016163712503647832,0.11804406213094681,0.9060332817663972,0.9999786873994423,319,43886,0.03696520376175548,0.007398790046939799,False,False
tmed4,-0.005386471800365784,0.0330714763229121,-0.11795967083266212,0.9061001669011548,0.9999786873994423,304,42451,0.07545493421052633,0.07813548090739911,False,False
lipf,-0.005584309803500505,0.03550829643999597,-0.11783071184061747,0.9062023446019978,0.9999786873994423,317,42708,0.05600504731861199,0.027335664278355345,False,False
f12,-0.004615425388994094,0.02445741676242021,-0.11701743186004354,0.9068467706253112,0.9999786873994423,321,43949,-0.0655576323987539,-0.055507956950101245,False,False
snap29,0.007378524953440567,0.05611449805565434,0.11696390782475219,0.9068891148720404,0.9999786873994423,337,50688,0.006598664688427302,-0.00933473899147727,False,False
pappa,-0.004790263272882419,0.028871960402230314,-0.11676561566175624,0.9070462619549975,0.9999786873994423,329,49574,0.0378951367781155,-0.002828950659619962,False,False
psrc1,0.005484820113041013,0.03694938907444142,0.11644609420796347,0.9072994767066462,0.9999786873994423,323,49352,0.11675758513931887,0.11128046077159993,False,False
msr1,-0.00475900388625873,0.029083746052497646,-0.11638867407867466,0.9073449666449436,0.9999786873994423,338,50978,0.08488372781065089,0.006317601710541801,False,False
kir2dl3,0.00652686970228421,0.04796171858481379,0.11622484249245195,0.9074748185648722,0.9999786873994423,323,49352,0.11410123839009291,0.04455142040849407,False,False
layn,-0.004172665651710759,0.021205963637249886,-0.11613619541570805,0.9075450659168605,0.9999786873994423,330,50061,0.06187469696969697,0.018608332833942587,False,False
nfic,0.0046362228339949735,0.025192545072000378,0.11606785664175802,0.9075992916265354,0.9999786873994423,320,43796,0.0654465625,0.06064431454927391,False,False
sema3g,0.004710577458758489,0.025851114241074506,0.11601201488764773,0.9076435584248506,0.9999786873994423,313,42923,0.044268370607028755,0.038874871281131325,False,False
gpc5,-0.005248718930263325,0.03479346124101406,-0.1159135200275289,0.9077215416566582,0.9999786873994423,330,50144,-0.031043181818181817,-0.01175848456445437,False,False
cd200r1,-0.004175537969768579,0.021563094336276654,-0.11571141100645398,0.9078817212500634,0.9999786873994423,333,50298,0.009136636636636636,0.025690480734820467,False,False
vash1,-0.006718169747698292,0.050419750132256434,-0.1156145534269199,0.9079584853058306,0.9999786873994423,333,50466,0.05146996996996998,0.06439882197915428,False,False
vta1,-0.006041632702119596,0.043824709650105015,-0.11528003260922572,0.9082236155913,0.9999786873994423,338,50978,-0.00043106508875738513,0.017328119973321825,False,False
fabp4,-0.0055055826668448295,0.03820648993285576,-0.11522940244964029,0.9082637434075214,0.9999786873994423,342,51155,0.05734970760233918,0.036636388427328706,False,False
spart,-0.006394741590573855,0.045925856582676096,-0.1150462732801653,0.908408979029534,0.9999786873994423,313,42923,0.03174041533546326,0.03226183747641125,False,False
csf3r,-0.004190509581199982,0.018444228969765775,-0.11499918920475996,0.9084463027031049,0.9999786873994423,304,42616,0.0027134868421052646,0.009614832457293035,False,False
klkb1,0.0039760376118491,0.014823339633460695,0.11491907874074023,0.9085097946393487,0.9999786873994423,315,43058,-0.012514285714285716,-0.00585897974824655,False,False
creld1,0.004452239230436601,0.022869630310832004,0.1148245679934319,0.9085847086555613,0.9999786873994423,313,42923,0.05183929712460065,0.012315886587610373,False,False
cptp,-0.0045168160708141105,0.0235890037290687,-0.11480519475992225,0.908600070617344,0.9999786873994423,304,42451,0.045246710526315785,0.05861382535158183,False,False
rapgef2,-0.004999622365037169,0.03097177895798087,-0.11362351618009085,0.9095367705616422,0.9999786873994423,316,43076,0.055672310126582275,0.06257529598848546,False,False
fkbp1b,0.008455488041333541,0.06884389801805076,0.11329163911412593,0.909799791397768,0.9999786873994423,335,50681,0.10813149253731341,0.07690758272330854,False,False
adra2a,-0.005975896412095612,0.04239889231341758,-0.11315416072992994,0.90990886792473,0.9999786873994423,304,42451,0.15409078947368418,0.16876484652893925,False,False
cd300c,-0.004077485944617532,0.02185002635877144,-0.11293872543924881,0.9100795760723832,0.9999786873994423,338,50978,0.03599171597633136,0.01326601671309192,False,False
trim26,-0.005191347735567335,0.033483293836171525,-0.11286285842788542,0.9101398144107297,0.9999786873994423,307,42313,0.04008664495114006,0.04179423817739229,False,False
casp10,-0.005978222646471244,0.04421834705163941,-0.11280305606857918,0.9101871513218595,0.9999786873994423,329,49340,0.0181162613981763,0.011566430887717876,False,False
acox1,-0.004731794566651434,0.030610869606221437,-0.11246151294337506,0.9104579280923222,0.9999786873994423,331,50540,0.035884290030211485,0.03829723783142066,False,False
pi16,0.0038358286669372544,0.014418018515168739,0.1123257867253977,0.9105656060537397,0.9999786873994423,320,43915,0.0144221875,0.0009660002277126265,False,False
bsnd,0.0041679170474449,0.019919182901876983,0.11173714359883088,0.9110323536276915,0.9999786873994423,307,42313,0.02527231270358306,0.022523237539290527,False,False
ptpn9,0.0043326525347591035,0.022726265860306686,0.1116483252671586,0.9111027765897982,0.9999786873994423,304,42538,0.028899013157894747,0.024480205933518264,False,False
ccn1,0.006153536741480496,0.046952017285473095,0.11155108074835224,0.9111798046451093,0.9999786873994423,334,50218,-0.007071856287425155,-0.09191598132143854,False,False
tppp3,-0.004215124818166391,0.02414317254453098,-0.11122028398876131,0.9114421165538517,0.9999786873994423,329,49340,0.032884650455927054,0.03002118159708148,False,False
il32,0.0043593043694171,0.02671273269255119,0.11079737367773648,0.9117774657717422,0.9999786873994423,333,50466,0.04515975975975975,0.01701208833670194,False,False
il9,-0.004969639568754879,0.03239835827672546,-0.11039427984115412,0.9120972000103482,0.9999786873994423,316,43076,0.07746139240506329,0.08247564421023308,False,False
tor1aip1,0.004886725598723399,0.03121849042197787,0.11038490021016226,0.9121046427243695,0.9999786873994423,317,42708,0.059255835962145106,0.04518239556991664,False,False
ccn4,-0.004192448992507284,0.024963057863480066,-0.1101199434712529,0.9123146825258546,0.9999786873994423,339,50961,0.06766474926253688,0.049948198622476014,False,False
slc9a3r2,-0.004691043689283275,0.029290845637406124,-0.10992959905201892,0.912465709346228,0.9999786873994423,321,43695,0.09414392523364486,0.0807329431285044,False,False
cenpf,-0.00495796935938899,0.03269459245127085,-0.1096147847228508,0.9127153917385549,0.9999786873994423,316,43076,0.06490411392405064,0.05411262884204662,False,False
cep20,-0.006006444510185331,0.046395906630198984,-0.10955460509492337,0.9127630563202118,0.9999786873994423,323,49352,0.06189349845201238,0.04879991489706598,False,False
aldh1a1,0.004884254711256958,0.034292559027594705,0.10896917138901444,0.9132273720826336,0.9999786873994423,336,50547,0.10892038690476191,0.06593223930203573,False,False
arf6,-0.007573044542386915,0.06224782185373774,-0.10887958459182884,0.913298495856316,0.9999786873994423,321,43695,-0.03946853582554517,-0.053277673646870354,False,False
msmb,0.005703430240252964,0.04370662205381911,0.10885102740897969,0.9133210805381461,0.9999786873994423,337,50419,0.06616439169139465,-0.04685918502945318,False,False
