protein,logFC_ms,t_ms,P.Value_ms,fdr_ms,logFC_ytd,t_ytd,P.Value_ytd,fdr_ytd,gap_5yr
sart1,0.0933287520846531,1.64855612593583,0.0994714815964239,0.74085616805618,-0.0109995738728427,-1.5815139804414,0.113995009358519,0.998656629238247,0.0383308827204397
sat1,0.0942027036951639,1.06509706609175,0.287022629230607,0.857347717772405,-0.0071414543407916,-0.65723605566587,0.511141274715508,0.998656629238247,0.0584954319912059
sat2,0.0753197451328936,0.648563384244339,0.516731027308961,0.908335761169315,-0.00353582462125706,-0.247823905035917,0.80430837854351,0.998656629238247,0.0576406220266082
satb1,0.0147367247335233,0.293096429380929,0.769493530741049,0.966748209297077,-0.00425697786854974,-0.6891596544719,0.490841332609533,0.998656629238247,-0.00654816460922542
sbsn,0.0233590675137381,0.39130635690461,0.695632605259205,0.952964909781384,-0.000280770263594682,-0.0382843613764694,0.969466624769811,0.998656629238247,0.0219552161957647
scamp3,-0.0347077625033801,-0.399415499134146,0.689650308661153,0.9520634440979,-0.00252239588725362,-0.236276452697308,0.813254031195239,0.998656629238247,-0.0473197419396482
scara5,-0.062815212409321,-1.07497964829118,0.282576093614118,0.853980211503014,0.00237369488026205,0.330650511248621,0.74095984123978,0.998656629238247,-0.0509467380080108
scarb1,0.0447563948711016,0.380912531116239,0.703328138274758,0.953850016751323,3.51379546020889e-05,0.00243419595647311,0.998058154495723,0.999781041994087,0.044932084644112
scarb2,0.0873112359160444,1.81394681266859,0.0699080316114317,0.669464160482565,-0.0111937720778348,-1.89295272836425,0.0585780618397811,0.998656629238247,0.0313423755268706
scarf1,0.00531258128616451,0.0951518467777825,0.924208350582379,0.978678412031084,0.00294715117488919,0.429658040353974,0.667513036127378,0.998656629238247,0.0200483371606105
scarf2,0.00865544396768527,0.148712838124861,0.881802460048942,0.976109678783387,-0.00605084960232015,-0.846222107665728,0.397578951452739,0.998656629238247,-0.0215988040439155
scg2,0.127307494628202,1.91582452952957,0.05559864365364,0.663355327548491,-0.011664746373439,-1.42884774707606,0.15327953027814,0.998656629238247,0.0689837627610074
scg3,-0.123639828992365,-1.83136193732943,0.0672670006276583,0.669464160482565,0.0126112117533517,1.5204827654953,0.12862405767837,0.998656629238247,-0.060583770225607
scgb1a1,-0.00764589268659907,-0.0649504307408842,0.948223091914852,0.984407068674798,-0.000144402852999881,-0.00998478015702404,0.992034906980466,0.999781041994087,-0.00836790695159847
scgb2a2,0.0975162851878297,1.70442507048257,0.0885320033157279,0.721895410790151,-0.011613436285355,-1.65222961539645,0.0987204949825281,0.998656629238247,0.0394491037610547
scgb3a1,0.0236950109354501,0.5223376833509,0.601521009516427,0.936087933280245,0.00173233785435484,0.310839310228495,0.755970811546978,0.998656629238247,0.0323567002072243
scgb3a2,0.0224347123568776,0.113590190739749,0.909579567732747,0.978666232232106,0.00218276119580437,0.0899570994178266,0.928334661840454,0.998656629238247,0.0333485183358995
scgn,-0.111258339697432,-1.2149536705324,0.224596396890167,0.818782817012601,0.0100863611024955,0.896541817028387,0.37012343706226,0.998656629238247,-0.0608265341849543
scin,-0.0211330424991283,-0.171938198408922,0.863511908020134,0.975118213863549,-0.00729601608811509,-0.483175633048505,0.629049452299707,0.998656629238247,-0.0576131229397037
scly,-0.297807698277546,-3.65194492793402,0.000270222276891849,0.182994568369498,0.0204324470896261,2.03947120798745,0.0415975658876999,0.998656629238247,-0.195645462829415
scn2a,0.0609617799084511,0.787093759993357,0.43136525690865,0.885707232393103,-0.00523260196453065,-0.549914823369354,0.582468839811333,0.998656629238247,0.0347987700857978
scn2b,-0.0451079743460578,-0.875605550098077,0.381400403521747,0.880278102554032,0.00378969596002966,0.598781598963003,0.549419078263404,0.998656629238247,-0.0261594945459095
scn3a,0.0466701006119368,0.746806405612648,0.455310580400271,0.885707232393103,-0.00590973402260386,-0.76974367391284,0.441586737576237,0.998656629238247,0.0171214304989175
scn3b,0.0629019663079086,0.850992476427989,0.394924577874227,0.880278102554032,-0.00884081235235041,-0.973559653665945,0.330449785714773,0.998656629238247,0.0186979045461565
scn4b,-0.105486322621951,-1.46963041019172,0.141895079118857,0.776257022755728,0.00853126865983874,0.967463283572244,0.333485922186029,0.998656629238247,-0.0628299793227572
scp2,-0.135252435932257,-0.837385603845925,0.402524199960704,0.880278102554032,0.0110591889087254,0.557330187769053,0.577394326118817,0.998656629238247,-0.0799564913886301
scpep1,-0.0273356609732213,-0.470532912612936,0.638050401550958,0.945473295576533,0.00453971574483576,0.636059851255215,0.52484532168227,0.998656629238247,-0.00463708224904252
scrg1,-0.032804429034139,-0.727390685628722,0.467112891750844,0.89023613545086,0.00199493415644418,0.360058207011393,0.71885997483572,0.998656629238247,-0.0228297582519181
scrib,-0.0868936824157647,-0.564195847092702,0.572714653184585,0.928476006380844,0.00194738060886252,0.102920389213377,0.918041454330512,0.998656629238247,-0.0771567793714521
scrn1,-0.0192321619511014,-0.236074061024131,0.81341104262748,0.972088761475552,-0.00117861046329111,-0.117760421576233,0.906275023171516,0.998656629238247,-0.025125214267557
sct,-0.0252887424474566,-0.314644202849152,0.753080476752678,0.966483136342231,0.00978628042631061,0.991103599481276,0.32181275370218,0.998656629238247,0.0236426596840965
sdc1,0.0731874162099081,0.958868321351873,0.337796926135409,0.870092229513724,-0.00377509285469381,-0.402586390944233,0.687316316596182,0.998656629238247,0.0543119519364391
sdc4,-0.0458938459507688,-0.544025239904705,0.586514016188918,0.932124874418958,0.014206154770755,1.37072405205235,0.170689041055452,0.998656629238247,0.0251369279030063
sdccag8,-0.0276768056417099,-0.249076324311373,0.803339664256926,0.972088761475552,0.00495563114983552,0.36301481904715,0.716650693213073,0.998656629238247,-0.00289864989253229
sdhb,-0.0864375172684716,-0.81366394929521,0.415981101448989,0.881952648447202,0.00883719042600421,0.677120401836144,0.498445676825881,0.998656629238247,-0.0422515651384505
sdk2,-0.00941444675738326,-0.128901453279849,0.8974548439367,0.977636565581282,0.00561628513953521,0.625923208415563,0.531471208613924,0.998656629238247,0.0186669789402928
sec31a,0.118907648892671,1.81878862070603,0.0691653511773584,0.669464160482565,-0.0144734934798573,-1.80199964898263,0.0717686595428827,0.998656629238247,0.0465401814933842
sel1l,0.182801693533492,3.19237447146916,0.0014436495789882,0.35020532703622,-0.0135320758111121,-1.92356529309071,0.0546193616072618,0.998656629238247,0.115141314477931
sele,-0.165622614348291,-1.61576302170969,0.106379416097331,0.747996329128821,0.00717456250914147,0.56972115846685,0.568961707397527,0.998656629238247,-0.129749801802584
selenop,-0.0206391974267547,-0.474044241006355,0.635545083684541,0.945473295576533,-0.00016898927697465,-0.0315932361166853,0.974801111565313,0.998656629238247,-0.0214841438116279
sell,-0.0588532649144053,-1.38867980861135,0.165159397524239,0.781304704690636,0.00608636074785763,1.16895595141555,0.242627922989288,0.998656629238247,-0.0284214611751172
selp,-0.00889513241540992,-0.119453836398459,0.904933599791163,0.978666232232106,5.52632120956728e-05,0.00604077562289158,0.995181080983504,0.999781041994087,-0.00861881635493156
selplg,0.00832336512998855,0.141335897741213,0.887625697102339,0.976109678783387,-0.00217214880136219,-0.300228560525796,0.764049085052041,0.998656629238247,-0.0025373788768224
sema3f,0.0382691034339163,0.783160495806569,0.433670353009159,0.885707232393103,-0.00362578883574991,-0.603967943323164,0.545966518009245,0.998656629238247,0.0201401592551668
sema3g,-0.0477450737821298,-0.610956856946806,0.541331081729194,0.920990260543694,0.0085819554460654,0.893875689513854,0.371547868783076,0.998656629238247,-0.00483529655180283
sema4c,-0.0105295106475012,-0.194848396869777,0.845540977100907,0.974046319702234,0.0048779607211122,0.734743653972059,0.462623345734039,0.998656629238247,0.0138602929580598
sema4d,-0.0302795374585297,-0.705947298208329,0.480342820844879,0.893852009930052,0.00306703241899676,0.582036614932369,0.560639284793016,0.998656629238247,-0.0149443753635459
sema6c,0.0496220605088622,1.0984952228148,0.272184344953278,0.850207385365935,-0.00402864199626096,-0.725923657777012,0.468011509424452,0.998656629238247,0.0294788505275574
sema7a,0.018721283720752,0.364883738635267,0.71525539482363,0.954857710701794,-0.00659489134683536,-1.04624988862174,0.295633126426721,0.998656629238247,-0.0142531730134248
septin3,-0.160073139000209,-1.1187430686758,0.263448961343987,0.850207385365935,0.0127204270738095,0.723639866112892,0.469412335912808,0.998656629238247,-0.0964710036311615
septin7,0.0304641811597819,0.35284602645614,0.724259006345366,0.960267878034425,-0.00621398397713899,-0.585834234129894,0.558084923724718,0.998656629238247,-0.00060573872591305
septin8,-0.00443424852939017,-0.0937125644658285,0.925351407063457,0.978814660596557,-0.00334710992936723,-0.575780117572578,0.564859861870564,0.998656629238247,-0.0211697981762263
septin9,0.0518620079380148,1.08128970865628,0.279761546951462,0.853190643454089,-0.00627094602280067,-1.06422804825645,0.287415881681248,0.998656629238247,0.0205072778240115
serpina1,-0.0168209621637416,-1.15519960085845,0.248213298756229,0.845636692950536,0.00107979676913864,0.603610958661648,0.546203817915754,0.998656629238247,-0.0114219783180484
serpina11,-0.0409641174674095,-0.475878641050805,0.634237903484919,0.945473295576533,0.00363974320967023,0.344169396514072,0.73077254344357,0.998656629238247,-0.0227654014190584
serpina12,-0.433007209662683,-1.68934466749573,0.0913845048327534,0.732061917041902,0.0715796952662602,2.27311746540696,0.0231757923114347,0.946270457790156,-0.0751087333313818
serpina3,-0.00992171534640447,-0.365246928671758,0.714984354650077,0.954857710701794,0.00318938320389651,0.955686405846785,0.339401940426023,0.998656629238247,0.00602520067307808
serpina4,-0.0406087126264258,-0.943743157598564,0.345469923311366,0.870092229513724,0.00543548849928006,1.02821058698403,0.304035125253875,0.998656629238247,-0.0134312701300254
serpina5,-0.0510931509016666,-0.807020403121111,0.419797006493225,0.884164202067646,0.00468166753676774,0.601909632999455,0.547335449854876,0.998656629238247,-0.0276848132178279
serpina6,-0.00259797536775487,-0.0748818228985327,0.940319842972087,0.983158110179575,0.00206443641687679,0.484341616078368,0.628222079587636,0.998656629238247,0.00772420671662907
serpina7,-0.0288336555431268,-0.870429352185182,0.38422069226792,0.880278102554032,0.00487571090869723,1.19806578397732,0.231101881525144,0.998656629238247,-0.00445510099964063
serpina9,-0.288623566883908,-1.92614563641683,0.0542961408167682,0.658292086065982,0.0323610108416257,1.75787628222595,0.0789953645881981,0.998656629238247,-0.12681851267578
serpinb1,-0.0198309162178758,-0.24513509617953,0.806389118129889,0.972088761475552,0.00594186709092565,0.597853179684514,0.550038264399371,0.998656629238247,0.00987841923675249
serpinb5,-0.02440333504537,-0.247377367081326,0.804653837080798,0.972088761475552,0.00199196201941694,0.16436173980946,0.86947100718825,0.998656629238247,-0.0144435249482853
serpinb6,-0.00291770100044994,-0.0600664746571907,0.95211158917838,0.98563187627961,-0.00409167052149505,-0.685647521642225,0.49305323050632,0.998656629238247,-0.0233760536079252
serpinb8,0.102251470204607,1.07447480074029,0.282802103706254,0.853980211503014,-0.00788821333342135,-0.674705447791644,0.499978549648635,0.998656629238247,0.0628104035375
serpinb9,-0.0306583453432963,-0.656564444807181,0.511573012310417,0.907129531324487,0.000515310738293504,0.0898269672338982,0.928438054168367,0.998656629238247,-0.0280817916518288
serpinc1,-0.0278120014819333,-0.993364608562826,0.320710469038927,0.863979735503533,0.00314747183295986,0.915054976601308,0.360326322948371,0.998656629238247,-0.0120746423171341
serpind1,0.0835947430615966,1.56390225448169,0.118075096456351,0.768940952537892,-0.00450326294321822,-0.685751617002646,0.492987595744666,0.998656629238247,0.0610784283455055
serpine1,0.161075658400689,1.40057541781956,0.161571073817965,0.781304704690636,-0.00100227437812446,-0.0709368841703565,0.943458503814724,0.998656629238247,0.156064286510067
serpine2,0.0148567361037782,0.153259838354306,0.878216295028141,0.976109678783387,0.0131432264379035,1.10361054153085,0.26995896522819,0.998656629238247,0.0805728682932956
serpinf1,-0.0221462059286371,-0.492873398327278,0.622182268740658,0.945473295576533,0.00144929377333154,0.262543558366151,0.792942500677492,0.998656629238247,-0.0148997370619794
serpinf2,-0.0507910330984337,-1.95601913278662,0.0506690576554107,0.630331738610686,0.00347836563838884,1.09036067570916,0.275749043858497,0.998656629238247,-0.0333992049064895
serping1,0.00982370023666978,0.277544432890774,0.781404624787495,0.968396901465723,-0.00130083618928361,-0.29914994348091,0.764871725825442,0.998656629238247,0.00331951929025175
serpinh1,-0.0139859935327132,-0.0998886396936878,0.92044757926775,0.978666232232106,0.00383824911726292,0.223133527095224,0.823465371341904,0.998656629238247,0.00520525205360133
serpini1,-0.0252522761999231,-0.495005305368737,0.620676998236758,0.945468729391524,0.00393919963379825,0.628530286647736,0.529763026963386,0.998656629238247,-0.00555627803093188
serpini2,-0.126180722409581,-1.23534301296754,0.216917996197868,0.818782817012601,0.0102705290734142,0.818457751104638,0.413240425766858,0.998656629238247,-0.0748280770425104
sestd1,0.0342513853488219,0.363158954964592,0.716543050413315,0.955439749042367,-0.00979658136475454,-0.845477513689815,0.39799423482429,0.998656629238247,-0.0147315214749508
setmar,-0.0781357837032426,-1.57360440421598,0.115813450725587,0.765975985070713,-0.00189533386724527,-0.310699252823226,0.756077269790889,0.998656629238247,-0.087612453039469
sez6,-0.0671140513540264,-1.35995984883315,0.174069891260795,0.784805727711553,0.0037263859613612,0.614623783412863,0.538906866757044,0.998656629238247,-0.0484821215472204
sez6l,-0.0853862809130635,-1.54460553424337,0.12267627952812,0.774708343944619,0.00548667367725922,0.807881225800449,0.419301410753984,0.998656629238247,-0.0579529125267674
sez6l2,-0.0656195614737512,-1.36839828006424,0.171415323201473,0.784575480879698,0.00328232116641185,0.557146190323756,0.577519987488797,0.998656629238247,-0.049207955641692
sf3b4,0.0374356703041728,0.318939999473117,0.749821394387925,0.966483136342231,-0.00351041669730467,-0.243439441481229,0.807702010357625,0.998656629238247,0.0198835868176495
