ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set,database,category,subcategory
GO:0038084,vascular endothelial growth factor signaling pathway,5/165,58/18860,0.0862068965517242,9.85370950888192,6.34418456307991,0.000151983032123813,0.00478496029708489,0.00372705642686506,TNXB/HRG/SMOC2/ITGB1/ROBO1,5,all_DEPs,GO_BP,,
GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,13/165,446/18860,0.0291479820627803,3.33170267699416,4.68171636309329,0.000155566081752128,0.00484453069804181,0.00377345644524612,ITGB5/COMP/GOT1/MSTN/ITGB6/CHRDL2/RGMA/RGMB/FOLR1/HSPA1A/LTBP2/SFRP4/NEO1,13,all_DEPs,GO_BP,,
GO:0060326,cell chemotaxis,11/165,330/18860,0.0333333333333333,3.81010101010101,4.83815479069806,0.000160104900497676,0.0049022203818504,0.00381839155305331,ITGB2/CHGA/MSTN/LGALS9/HRG/KLRK1/DPP4/SMOC2/CX3CL1/IL6/ADGRE2,11,all_DEPs,GO_BP,,
GO:0002819,regulation of adaptive immune response,9/165,224/18860,0.0401785714285714,4.59253246753247,5.08144147101989,0.00016153503965056,0.0049022203818504,0.00381839155305331,LILRB4/LGALS9/ADA/TNFSF13/TREM2/CD160/CR1/IL6/C4BPB,9,all_DEPs,GO_BP,,
GO:0010975,regulation of neuron projection development,13/165,448/18860,0.0290178571428571,3.316829004329,4.66252392117836,0.000162551810218425,0.0049022203818504,0.00381839155305331,NEFL/GFAP/RET/KLK6/RGMA/THY1/PTPRF/TNR/ROBO1/L1CAM/CX3CL1/SPOCK1/NEO1,13,all_DEPs,GO_BP,,
GO:0051384,response to glucocorticoid,7/165,133/18860,0.0526315789473684,6.01594896331738,5.45360139157713,0.00017064365376249,0.0050926465419743,0.00396671651289998,NEFL/GOT1/MSTN/IGFBP2/IL22/GLB1/IL6,7,all_DEPs,GO_BP,,
GO:0044650,adhesion of symbiont to host cell,3/165,13/18860,0.230769230769231,26.3776223776224,8.59884378551614,0.000176320164894219,0.00520780693218494,0.00405641616468524,CLEC4M/DPP4/CD209,3,all_DEPs,GO_BP,,
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,10/165,279/18860,0.03584229390681,4.09688280656023,4.89588151042242,0.000178274524539883,0.00521180115108944,0.00405952730423794,ITGAM/ITGB2/RET/PTPRF/ITGB1/ROBO1/L1CAM/CX3CL1/ROBO4/CD209,10,all_DEPs,GO_BP,,
GO:0001906,cell killing,10/165,281/18860,0.0355871886120997,4.06772349832848,4.86739703467542,0.000188864074081595,0.00546561184084614,0.00425722314782542,ITGAM/GZMA/CHGA/LGALS9/HRG/KLRK1/CD160/CTSC/CR1/CD5L,10,all_DEPs,GO_BP,,
GO:0001954,positive regulation of cell-matrix adhesion,5/165,61/18860,0.0819672131147541,9.36910084451068,6.15056357835617,0.000193206348349852,0.00548055631705275,0.00426886355916297,THY1/MYOC/HRG/EPHA1/CX3CL1,5,all_DEPs,GO_BP,,
GO:0034113,heterotypic cell-cell adhesion,5/165,61/18860,0.0819672131147541,9.36910084451068,6.15056357835617,0.000193206348349852,0.00548055631705275,0.00426886355916297,ITGAV/ITGAM/ITGB2/THY1/ITGB1,5,all_DEPs,GO_BP,,
GO:0070663,regulation of leukocyte proliferation,10/165,284/18860,0.0352112676056338,4.02475458813487,4.82516068542456,0.000205738354938564,0.00577882732253908,0.00450119001516776,LILRB4/IL15/IGFBP2/LGALS9/ADA/IL2RA/TNFSF13/CR1/CD209/IL6,10,all_DEPs,GO_BP,,
GO:0014009,glial cell proliferation,5/165,63/18860,0.0793650793650794,9.07166907166907,6.0287589504724,0.000225084348910437,0.00626084135561555,0.00487663586806465,GFAP/TREM2/CX3CL1/PENK/IL6,5,all_DEPs,GO_BP,,
GO:0045621,positive regulation of lymphocyte differentiation,7/165,141/18860,0.049645390070922,5.67461852568236,5.23423211372323,0.000244558169949202,0.00671115683360807,0.0052273913795349,LILRB4/IL15/LGALS9/CD83/ADA/IL2RA/CR1,7,all_DEPs,GO_BP,,
GO:0030595,leukocyte chemotaxis,9/165,237/18860,0.0379746835443038,4.34062140391254,4.86200250620599,0.00024595862740972,0.00671115683360807,0.0052273913795349,ITGB2/CHGA/MSTN/LGALS9/KLRK1/DPP4/CX3CL1/IL6/ADGRE2,9,all_DEPs,GO_BP,,
GO:1903035,negative regulation of response to wounding,6/165,101/18860,0.0594059405940594,6.79027902790279,5.48143041522586,0.000261363016794669,0.00706419851996911,0.00550237930094039,FAP/RGMA/PLAUR/HRG/TNR/NEO1,6,all_DEPs,GO_BP,,
GO:0048681,negative regulation of axon regeneration,3/165,15/18860,0.2,22.8606060606061,7.95698106084206,0.000276921060480136,0.0074147554979027,0.00577543185654587,RGMA/TNR/NEO1,3,all_DEPs,GO_BP,,
GO:0050770,regulation of axonogenesis,7/165,145/18860,0.0482758620689655,5.51807732497388,5.13075541798363,0.000290150126031806,0.00769703806556595,0.00599530474841548,NEFL/RET/RGMA/THY1/TNR/ROBO1/L1CAM,7,all_DEPs,GO_BP,,
GO:0042129,regulation of T cell proliferation,8/165,192/18860,0.0416666666666667,4.76262626262626,4.92301737275053,0.000293258198219324,0.00770811686145288,0.00600393414027009,LILRB4/IL15/IGFBP2/LGALS9/IL2RA/CR1/CD209/IL6,8,all_DEPs,GO_BP,,
GO:0032613,interleukin-10 production,5/165,67/18860,0.0746268656716418,8.53007688828584,5.80065882927366,0.000300696395250058,0.00776121776929202,0.00604529500170813,LILRB4/LGALS9/CD83/TREM2/IL6,5,all_DEPs,GO_BP,,
GO:0032653,regulation of interleukin-10 production,5/165,67/18860,0.0746268656716418,8.53007688828584,5.80065882927366,0.000300696395250058,0.00776121776929202,0.00604529500170813,LILRB4/LGALS9/CD83/TREM2/IL6,5,all_DEPs,GO_BP,,
GO:0002923,regulation of humoral immune response mediated by circulating immunoglobulin,3/165,16/18860,0.1875,21.4318181818182,7.68102230755825,0.000338640280826804,0.00836383107386892,0.00651467690882781,TREM2/CR1/C4BPB,3,all_DEPs,GO_BP,,
GO:0035641,locomotory exploration behavior,3/165,16/18860,0.1875,21.4318181818182,7.68102230755825,0.000338640280826804,0.00836383107386892,0.00651467690882781,TNR/DPP4/PENK,3,all_DEPs,GO_BP,,
GO:0038065,collagen-activated signaling pathway,3/165,16/18860,0.1875,21.4318181818182,7.68102230755825,0.000338640280826804,0.00836383107386892,0.00651467690882781,ITGA11/ITGA2/OSCAR,3,all_DEPs,GO_BP,,
GO:0044406,adhesion of symbiont to host,3/165,16/18860,0.1875,21.4318181818182,7.68102230755825,0.000338640280826804,0.00836383107386892,0.00651467690882781,CLEC4M/DPP4/CD209,3,all_DEPs,GO_BP,,
GO:0099550,"trans-synaptic signaling, modulating synaptic transmission",3/165,16/18860,0.1875,21.4318181818182,7.68102230755825,0.000338640280826804,0.00836383107386892,0.00651467690882781,CBLN4/IGSF21/NEO1,3,all_DEPs,GO_BP,,
GO:0042742,defense response to bacterium,11/165,361/18860,0.0304709141274238,3.48291782086796,4.47486963813502,0.000345945375827835,0.00847122651065596,0.00659832835587054,TF/CHGA/LPO/KLRK1/VGF/ACP5/TREM2/CD160/PI3/JCHAIN/IL6,11,all_DEPs,GO_BP,,
GO:0071604,transforming growth factor beta production,4/165,39/18860,0.102564102564103,11.7233877233877,6.29769368049807,0.000365930144437299,0.00880999885557026,0.00686220173557783,ITGAV/ITGB6/LGALS9/CX3CL1,4,all_DEPs,GO_BP,,
GO:0150146,cell junction disassembly,4/165,39/18860,0.102564102564103,11.7233877233877,6.29769368049807,0.000365930144437299,0.00880999885557026,0.00686220173557783,ITGAM/ITGB1/TREM2/CX3CL1,4,all_DEPs,GO_BP,,
GO:1902107,positive regulation of leukocyte differentiation,8/165,199/18860,0.0402010050251256,4.59509669559921,4.78969903809581,0.000372917535932419,0.00881366426311124,0.00686505676046508,LILRB4/IL15/LGALS9/CD83/ADA/IL2RA/TREM2/CR1,8,all_DEPs,GO_BP,,
GO:1903708,positive regulation of hemopoiesis,8/165,199/18860,0.0402010050251256,4.59509669559921,4.78969903809581,0.000372917535932419,0.00881366426311124,0.00686505676046508,LILRB4/IL15/LGALS9/CD83/ADA/IL2RA/TREM2/CR1,8,all_DEPs,GO_BP,,
GO:0042102,positive regulation of T cell proliferation,6/165,108/18860,0.0555555555555556,6.35016835016835,5.23834497830377,0.000375311357800897,0.00881366426311124,0.00686505676046508,IL15/IGFBP2/LGALS9/IL2RA/CD209/IL6,6,all_DEPs,GO_BP,,
GO:0002687,positive regulation of leukocyte migration,7/165,152/18860,0.0460526315789474,5.26395534290271,4.95860288306459,0.000386210826611393,0.00899588632716782,0.00700699146269708,ITGA2/MSTN/LGALS9/THY1/TREM2/CX3CL1/IL6,7,all_DEPs,GO_BP,,
GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,5/165,71/18860,0.0704225352112676,8.04950917626974,5.5908107165085,0.000394157063564579,0.00910693537993968,0.00709348875005864,ITGAV/RET/BAG3/HSPA1A/CX3CL1,5,all_DEPs,GO_BP,,
GO:0032966,negative regulation of collagen biosynthetic process,3/165,17/18860,0.176470588235294,20.1711229946524,7.42908894035097,0.00040857013948687,0.00921695629629829,0.00717918521104156,GOT1/NPPC/IL6,3,all_DEPs,GO_BP,,
GO:0051917,regulation of fibrinolysis,3/165,17/18860,0.176470588235294,20.1711229946524,7.42908894035097,0.00040857013948687,0.00921695629629829,0.00717918521104156,FAP/PLAUR/HRG,3,all_DEPs,GO_BP,,
GO:0051969,regulation of transmission of nerve impulse,3/165,17/18860,0.176470588235294,20.1711229946524,7.42908894035097,0.00040857013948687,0.00921695629629829,0.00717918521104156,ITGA2/GRP/TNR,3,all_DEPs,GO_BP,,
GO:0031960,response to corticosteroid,7/165,154/18860,0.0454545454545455,5.19559228650138,4.91135968883786,0.000417880078724524,0.00934145330742048,0.00727615725607841,NEFL/GOT1/MSTN/IGFBP2/IL22/GLB1/IL6,7,all_DEPs,GO_BP,,
GO:0022617,extracellular matrix disassembly,5/165,72/18860,0.0694444444444445,7.93771043771044,5.54090506977704,0.000420609939496419,0.00934145330742048,0.00727615725607841,FAP/DPP4/MMP1/MMP12/IL6,5,all_DEPs,GO_BP,,
GO:0046651,lymphocyte proliferation,10/165,312/18860,0.0320512820512821,3.66355866355866,4.45686610841419,0.000433969186114105,0.00956401321705317,0.0074495115349142,LILRB4/IL15/IGFBP2/LGALS9/ADA/IL2RA/TNFSF13/CR1/CD209/IL6,10,all_DEPs,GO_BP,,
GO:0044319,"wound healing, spreading of cells",4/165,41/18860,0.0975609756097561,11.1515151515152,6.1131224066085,0.00044446500477743,0.00964691089914649,0.00751408142047968,ITGAV/ITGB5/ITGB1/MMP12,4,all_DEPs,GO_BP,,
GO:0090505,epiboly involved in wound healing,4/165,41/18860,0.0975609756097561,11.1515151515152,6.1131224066085,0.00044446500477743,0.00964691089914649,0.00751408142047968,ITGAV/ITGB5/ITGB1/MMP12,4,all_DEPs,GO_BP,,
GO:0038034,signal transduction in absence of ligand,5/165,73/18860,0.0684931506849315,7.82897467828975,5.4919526264333,0.000448380340852258,0.00965871937249413,0.00752327916586298,ITGAV/RET/BAG3/HSPA1A/CX3CL1,5,all_DEPs,GO_BP,,
GO:0031341,regulation of cell killing,6/165,112/18860,0.0535714285714286,6.12337662337662,5.10888808199382,0.000455971906585437,0.00974895158483043,0.00759356199498136,ITGAM/LGALS9/KLRK1/CD160/CR1/CD5L,6,all_DEPs,GO_BP,,
GO:0002820,negative regulation of adaptive immune response,5/165,74/18860,0.0675675675675676,7.72317772317772,5.44392157579288,0.000477510402590935,0.0101297762281594,0.00789019035682848,LILRB4/LGALS9/CD160/CR1/C4BPB,5,all_DEPs,GO_BP,,
GO:0010713,negative regulation of collagen metabolic process,3/165,18/18860,0.166666666666667,19.0505050505051,7.19781497068118,0.000487142605738485,0.0101297762281594,0.00789019035682848,GOT1/NPPC/IL6,3,all_DEPs,GO_BP,,
GO:0033631,cell-cell adhesion mediated by integrin,3/165,18/18860,0.166666666666667,19.0505050505051,7.19781497068118,0.000487142605738485,0.0101297762281594,0.00789019035682848,ADA/DPP4/ITGB1,3,all_DEPs,GO_BP,,
GO:0090504,epiboly,4/165,42/18860,0.0952380952380952,10.8860028860029,6.02555720146906,0.00048792639423595,0.0101297762281594,0.00789019035682848,ITGAV/ITGB5/ITGB1/MMP12,4,all_DEPs,GO_BP,,
GO:0002520,immune system development,8/165,208/18860,0.0384615384615385,4.3962703962704,4.62710965069476,0.000500382319678061,0.0103136355818536,0.00803340036135926,LILRB4/RET/IL15/CD248/LGALS9/ADA/IL2RA/TNFSF13,8,all_DEPs,GO_BP,,
GO:0002705,positive regulation of leukocyte mediated immunity,7/165,159/18860,0.0440251572327044,5.03220888126548,4.79675720461433,0.000506198382654101,0.0103589883307429,0.00806872609944884,ITGAM/ITGB2/KLRK1/TNFSF13/TREM2/CD160/IL6,7,all_DEPs,GO_BP,,
GO:0032943,mononuclear cell proliferation,10/165,319/18860,0.0313479623824451,3.58316709413888,4.37139279323305,0.000515949721728472,0.0104836592393764,0.00816583359510534,LILRB4/IL15/IGFBP2/LGALS9/ADA/IL2RA/TNFSF13/CR1/CD209/IL6,10,all_DEPs,GO_BP,,
GO:0042116,macrophage activation,6/165,115/18860,0.0521739130434783,5.96363636363636,5.01585210902852,0.000524872140353316,0.010485321593846,0.00816712842066818,ITGAM/ITGB2/TREM2/CTSC/CX3CL1/IL6,6,all_DEPs,GO_BP,,
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,8/165,210/18860,0.0380952380952381,4.35440115440116,4.59223173803246,0.000533020822543927,0.010485321593846,0.00816712842066818,LILRB4/LGALS9/ADA/TNFSF13/TREM2/CR1/IL6/C4BPB,8,all_DEPs,GO_BP,,
GO:0032733,positive regulation of interleukin-10 production,4/165,43/18860,0.0930232558139535,10.6328400281889,5.94089601674152,0.000534330524503149,0.010485321593846,0.00816712842066818,LGALS9/CD83/TREM2/IL6,4,all_DEPs,GO_BP,,
GO:0032965,regulation of collagen biosynthetic process,4/165,43/18860,0.0930232558139535,10.6328400281889,5.94089601674152,0.000534330524503149,0.010485321593846,0.00816712842066818,ITGA2/GOT1/NPPC/IL6,4,all_DEPs,GO_BP,,
GO:0060074,synapse maturation,4/165,43/18860,0.0930232558139535,10.6328400281889,5.94089601674152,0.000534330524503149,0.010485321593846,0.00816712842066818,NEFL/BCAN/IGSF21/SEZ6L2,4,all_DEPs,GO_BP,,
GO:0046635,positive regulation of alpha-beta T cell activation,5/165,76/18860,0.0657894736842105,7.51993620414673,5.35050371911148,0.000540020545770368,0.0105248902287898,0.00819794885093577,LILRB4/LGALS9/CD83/ADA/CD160,5,all_DEPs,GO_BP,,
GO:0032611,interleukin-1 beta production,6/165,116/18860,0.0517241379310345,5.91222570532915,4.98556907580097,0.0005495524019542,0.0105668968563677,0.00823066825957545,LILRB4/LGALS9/ACP5/TREM2/CX3CL1/IL6,6,all_DEPs,GO_BP,,
GO:0032651,regulation of interleukin-1 beta production,6/165,116/18860,0.0517241379310345,5.91222570532915,4.98556907580097,0.0005495524019542,0.0105668968563677,0.00823066825957545,LILRB4/LGALS9/ACP5/TREM2/CX3CL1/IL6,6,all_DEPs,GO_BP,,
GO:0043277,apoptotic cell clearance,4/165,44/18860,0.0909090909090909,10.3911845730028,5.85897479710414,0.00058378814863743,0.0110765102373923,0.00862761153789718,ITGAV/MERTK/MEGF10/TREM2,4,all_DEPs,GO_BP,,
GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,4/165,44/18860,0.0909090909090909,10.3911845730028,5.85897479710414,0.00058378814863743,0.0110765102373923,0.00862761153789718,KLK6/CHGA/GRP/TREM2,4,all_DEPs,GO_BP,,
GO:0001776,leukocyte homeostasis,6/165,118/18860,0.0508474576271187,5.81201848998459,4.92605086501773,0.000601613834110942,0.0113396291758411,0.008832557675313,MERTK/LGALS9/ADA/IL2RA/TNFSF13/IL6,6,all_DEPs,GO_BP,,
GO:0007162,negative regulation of cell adhesion,10/165,326/18860,0.0306748466257669,3.50622792340584,4.28828215436643,0.000610394279847117,0.0114299321030195,0.00890289558497343,LILRB4/LGALS9/MYOC/HRG/TNR/IL2RA/CR1/CX3CL1/SPOCK1/MMP12,10,all_DEPs,GO_BP,,
GO:0002449,lymphocyte mediated immunity,11/165,388/18860,0.0283505154639175,3.24054982817869,4.18940240036337,0.00063193547444504,0.0116806137695809,0.00909815419914082,LILRB4/CD8A/LGALS9/KLRK1/TNFSF13/TREM2/CD160/CTSC/CR1/IL6/C4BPB,11,all_DEPs,GO_BP,,
GO:0009306,protein secretion,11/165,388/18860,0.0283505154639175,3.24054982817869,4.18940240036337,0.00063193547444504,0.0116806137695809,0.00909815419914082,COMP/ACHE/CHGA/CBLN4/VGF/LTBP2/TREM2/PTPRN2/FAM3B/NEO1/IL6,11,all_DEPs,GO_BP,,
GO:0032691,negative regulation of interleukin-1 beta production,4/165,45/18860,0.0888888888888889,10.1602693602694,5.77964225557048,0.000636410471935065,0.0116879230903459,0.00910384750676341,LILRB4/ACP5/TREM2/CX3CL1,4,all_DEPs,GO_BP,,
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,5/165,79/18860,0.0632911392405063,7.23436900652091,5.2165726623745,0.000645064784945724,0.0117045654215412,0.0091168103953954,ITGB2/IL15/HRG/EGFR/IL6,5,all_DEPs,GO_BP,,
GO:0050878,regulation of body fluid levels,11/165,389/18860,0.0282776349614396,3.23221936589546,4.17931432676187,0.000645487377523042,0.0117045654215412,0.0091168103953954,FAP/COMP/MERTK/ITGA2/PLAUR/ADA/HRG/SERPIND1/PDIA3/IL6/C4BPB,11,all_DEPs,GO_BP,,
GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,8/165,217/18860,0.0368663594470046,4.21393660103338,4.47350410561132,0.000661108272201137,0.0119124226406054,0.00927871259229665,RET/MERTK/MYOC/ITGB1/TREM2/EGFR/CX3CL1/THPO,8,all_DEPs,GO_BP,,
GO:0035592,establishment of protein localization to extracellular region,11/165,391/18860,0.0281329923273657,3.2156862745098,4.15923561312046,0.00067331933849896,0.012056624404997,0.00939103287906445,COMP/ACHE/CHGA/CBLN4/VGF/LTBP2/TREM2/PTPRN2/FAM3B/NEO1/IL6,11,all_DEPs,GO_BP,,
GO:0046006,regulation of activated T cell proliferation,4/165,46/18860,0.0869565217391304,9.93939393939394,5.70275862094775,0.000692309079740051,0.0122436142805879,0.00953668128036977,LILRB4/IGFBP2/LGALS9/IL2RA,4,all_DEPs,GO_BP,,
GO:0150077,regulation of neuroinflammatory response,4/165,46/18860,0.0869565217391304,9.93939393939394,5.70275862094775,0.000692309079740051,0.0122436142805879,0.00953668128036977,TREM2/CTSC/CX3CL1/IL6,4,all_DEPs,GO_BP,,
GO:0002699,positive regulation of immune effector process,9/165,276/18860,0.0326086956521739,3.72727272727273,4.28797337258721,0.000742212629652746,0.0130456391653688,0.0101613869865277,ITGAM/ITGB2/LGALS9/KLRK1/TNFSF13/TREM2/CD160/CR1/IL6,9,all_DEPs,GO_BP,,
GO:0019226,transmission of nerve impulse,5/165,82/18860,0.0609756097560976,6.96969696969697,5.08947649208638,0.00076471468837592,0.013359192574372,0.0104056170690433,ITGA2/GRP/TNR/PENK/SCN4B,5,all_DEPs,GO_BP,,
GO:0071692,protein localization to extracellular region,11/165,398/18860,0.0276381909547739,3.15912897822446,4.08996241045477,0.000778735188998357,0.0134797944508539,0.0104995551523139,COMP/ACHE/CHGA/CBLN4/VGF/LTBP2/TREM2/PTPRN2/FAM3B/NEO1/IL6,11,all_DEPs,GO_BP,,
GO:0046634,regulation of alpha-beta T cell activation,6/165,124/18860,0.0483870967741936,5.53079178885631,4.75537834869787,0.000781028229962217,0.0134797944508539,0.0104995551523139,LILRB4/LGALS9/CD83/ADA/IL2RA/CD160,6,all_DEPs,GO_BP,,
GO:0042886,amide transport,10/165,338/18860,0.029585798816568,3.38174645866954,4.15095959456736,0.000805437336297177,0.0138089869383883,0.0107559666792995,CHGA/GRP/FOLR1/CLEC4M/PSAP/VGF/PTPRN2/FAM3B/CD209/IL6,10,all_DEPs,GO_BP,,
GO:0042098,T cell proliferation,8/165,224/18860,0.0357142857142857,4.08225108225108,4.35967624927388,0.000812971147841872,0.0138089869383883,0.0107559666792995,LILRB4/IL15/IGFBP2/LGALS9/IL2RA/CR1/CD209/IL6,8,all_DEPs,GO_BP,,
GO:0045582,positive regulation of T cell differentiation,6/165,125/18860,0.048,5.48654545454545,4.72801447499885,0.0008145615331894,0.0138089869383883,0.0107559666792995,LILRB4/LGALS9/CD83/ADA/IL2RA/CR1,6,all_DEPs,GO_BP,,
GO:0033628,regulation of cell adhesion mediated by integrin,4/165,49/18860,0.0816326530612245,9.3308596165739,5.48555384239805,0.000880782703078338,0.0147376622017346,0.0114793217112804,RET/ADA/HRG/DPP4,4,all_DEPs,GO_BP,,
GO:0050798,activated T cell proliferation,4/165,49/18860,0.0816326530612245,9.3308596165739,5.48555384239805,0.000880782703078338,0.0147376622017346,0.0114793217112804,LILRB4/IGFBP2/LGALS9/IL2RA,4,all_DEPs,GO_BP,,
GO:0032928,regulation of superoxide anion generation,3/165,22/18860,0.136363636363636,15.5867768595041,6.43119756403995,0.000896047318554222,0.0147376622017346,0.0114793217112804,ITGAM/ITGB2/ACP5,3,all_DEPs,GO_BP,,
GO:0150078,positive regulation of neuroinflammatory response,3/165,22/18860,0.136363636363636,15.5867768595041,6.43119756403995,0.000896047318554222,0.0147376622017346,0.0114793217112804,TREM2/CTSC/IL6,3,all_DEPs,GO_BP,,
GO:0001818,negative regulation of cytokine production,11/165,405/18860,0.0271604938271605,3.10452674897119,4.02219854484979,0.000897528206813115,0.0147376622017346,0.0114793217112804,LILRB4/MERTK/CLEC4A/LGALS9/CD83/CD34/ACP5/TREM2/CR1/CX3CL1/IL6,11,all_DEPs,GO_BP,,
GO:0035924,cellular response to vascular endothelial growth factor stimulus,5/165,85/18860,0.0588235294117647,6.72370766488414,4.96861678252372,0.000900206242688853,0.0147376622017346,0.0114793217112804,TNXB/HRG/SMOC2/ITGB1/ROBO1,5,all_DEPs,GO_BP,,
GO:0007409,axonogenesis,12/165,472/18860,0.0254237288135593,2.9060092449923,3.93973782618713,0.000936885577014028,0.0152510066940068,0.0118791711918047,NEFL/RET/NELL2/RGMA/THY1/TNR/ITGB1/ROBO1/CNTN5/L1CAM/NEO1/ROBO4,12,all_DEPs,GO_BP,,
GO:0002920,regulation of humoral immune response,4/165,50/18860,0.08,9.14424242424242,5.41726230278342,0.000950907485644685,0.0153053367773709,0.011921489471122,TREM2/CR1/CD5L/C4BPB,4,all_DEPs,GO_BP,,
GO:0031295,T cell costimulation,4/165,50/18860,0.08,9.14424242424242,5.41726230278342,0.000950907485644685,0.0153053367773709,0.011921489471122,LILRB4/KLRK1/DPP4/CD160,4,all_DEPs,GO_BP,,
GO:0010721,negative regulation of cell development,9/165,288/18860,0.03125,3.5719696969697,4.13210473989948,0.00100181688576889,0.0160346669146808,0.0124895724659221,LILRB4/RGMA/THY1/IGDCC4/NPPC/TNR/TREM2/CR1/IL6,9,all_DEPs,GO_BP,,
GO:0010888,negative regulation of lipid storage,3/165,23/18860,0.130434782608696,14.9090909090909,6.2704016786187,0.00102386496591296,0.0162223864387257,0.0126357891981624,ITGAV/TREM2/IL6,3,all_DEPs,GO_BP,,
GO:0031294,lymphocyte costimulation,4/165,51/18860,0.0784313725490196,8.96494355317885,5.35085897185341,0.0010248697889736,0.0162223864387257,0.0126357891981624,LILRB4/KLRK1/DPP4/CD160,4,all_DEPs,GO_BP,,
GO:0001952,regulation of cell-matrix adhesion,6/165,131/18860,0.0458015267175573,5.235253296322,4.56979070279331,0.00103973575101879,0.0163672688278508,0.0127486396307683,THY1/MYOC/HRG/EPHA1/CX3CL1/MMP12,6,all_DEPs,GO_BP,,
GO:0051962,positive regulation of nervous system development,9/165,291/18860,0.0309278350515464,3.53514526710403,4.09443191737169,0.00107706860220787,0.0168395432910202,0.0131164992291588,NEFL/GFAP/LRRN1/ITGB1/ROBO1/L1CAM/CX3CL1/IL6/LRTM2,9,all_DEPs,GO_BP,,
GO:0010977,negative regulation of neuron projection development,6/165,132/18860,0.0454545454545455,5.19559228650138,4.54436400451992,0.00108149248361177,0.0168395432910202,0.0131164992291588,GFAP/RGMA/THY1/TNR/SPOCK1/NEO1,6,all_DEPs,GO_BP,,
GO:0002429,immune response-activating cell surface receptor signaling pathway,10/165,353/18860,0.028328611898017,3.23804618422182,3.98774107947917,0.00111872025348505,0.017325046087755,0.0134946625171454,ITGAM/LILRB4/CD8A/THY1/ADA/KLRK1/TREM2/MOG/CD160/CR1,10,all_DEPs,GO_BP,,
