ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set
GO:0099550,"trans-synaptic signaling, modulating synaptic transmission",3/108,16/18860,0.1875,32.7430555555556,9.63983462695954,9.68616829243115e-05,0.00621339207229186,0.0052569204385857,CBLN4/IGSF21/NEO1,3,down_DEPs
GO:0043299,leukocyte degranulation,5/108,81/18860,0.0617283950617284,10.7796067672611,6.69383621297588,0.000101711455913697,0.00633807672422212,0.00536241149523945,ITGAM/ITGB2/GRP/CD160/ADGRE2,5,down_DEPs
GO:0019226,transmission of nerve impulse,5/108,82/18860,0.0609756097560976,10.6481481481481,6.64467330578663,0.000107826415404595,0.00648596594817394,0.0054875350791037,ITGA2/GRP/TNR/PENK/SCN4B,5,down_DEPs
GO:0051969,regulation of transmission of nerve impulse,3/108,17/18860,0.176470588235294,30.8169934640523,9.33384742787955,0.000117128093138359,0.00648596594817394,0.0054875350791037,ITGA2/GRP/TNR,3,down_DEPs
GO:0030198,extracellular matrix organization,9/108,331/18860,0.027190332326284,4.74823766364552,5.22110632364558,0.000120795238682665,0.00648596594817394,0.0054875350791037,FAP/COMP/ITGA2/TNXB/TNR/DPP4/SMOC2/ITGB1/MIA,9,down_DEPs
GO:0043062,extracellular structure organization,9/108,332/18860,0.0271084337349398,4.73393574297189,5.20917588735072,0.000123575586553022,0.00648596594817394,0.0054875350791037,FAP/COMP/ITGA2/TNXB/TNR/DPP4/SMOC2/ITGB1/MIA,9,down_DEPs
GO:0045229,external encapsulating structure organization,9/108,333/18860,0.027027027027027,4.71971971971972,5.19729291431337,0.000126409362036595,0.00648596594817394,0.0054875350791037,FAP/COMP/ITGA2/TNXB/TNR/DPP4/SMOC2/ITGB1/MIA,9,down_DEPs
GO:0030574,collagen catabolic process,4/108,45/18860,0.0888888888888889,15.522633744856,7.4019635331899,0.000126453493300976,0.00648596594817394,0.0054875350791037,FAP/PEPD/KLK6/ITGB1,4,down_DEPs
GO:0031099,regeneration,7/108,194/18860,0.0360824742268041,6.30106911034746,5.63230430738877,0.000126960792694777,0.00648596594817394,0.0054875350791037,OMG/KLK6/MSTN/RGMA/THY1/TNR/NEO1,7,down_DEPs
GO:0035924,cellular response to vascular endothelial growth factor stimulus,5/108,85/18860,0.0588235294117647,10.2723311546841,6.5021327893491,0.000127875532219844,0.00648596594817394,0.0054875350791037,TNXB/HRG/SMOC2/ITGB1/ROBO1,5,down_DEPs
GO:0043300,regulation of leukocyte degranulation,4/108,46/18860,0.0869565217391304,15.1851851851852,7.3100570549419,0.000137889210568769,0.00678381642640286,0.00573953531479245,ITGAM/ITGB2/CD160/ADGRE2,4,down_DEPs
GO:0033631,cell-cell adhesion mediated by integrin,3/108,18/18860,0.166666666666667,29.1049382716049,9.05321427240516,0.000139968702057831,0.00678381642640286,0.00573953531479245,ADA/DPP4/ITGB1,3,down_DEPs
GO:0022409,positive regulation of cell-cell adhesion,9/108,343/18860,0.0262390670553936,4.5821185617104,5.08099904974186,0.000157868553613873,0.00748502859634472,0.00633280490812631,ITGB2/THY1/MEGF10/ADA/KLRK1/DPP4/CD160/CR1/CD209,9,down_DEPs
GO:0006911,"phagocytosis, engulfment",4/108,48/18860,0.0833333333333333,14.5524691358025,7.13458918845892,0.000162978732824618,0.00756290672958491,0.0063986947064178,ITGAM/ITGB2/ITGA2/MEGF10,4,down_DEPs
GO:0033628,regulation of cell adhesion mediated by integrin,4/108,49/18860,0.0816326530612245,14.2554799697657,7.05074433154075,0.000176687684613149,0.00802824666960994,0.00679240155979933,RET/ADA/HRG/DPP4,4,down_DEPs
GO:0050770,regulation of axonogenesis,6/108,145/18860,0.0413793103448276,7.22605363984674,5.71148912485872,0.000187126746533725,0.00832904967734806,0.00704689982113041,RET/RGMA/THY1/TNR/ROBO1/L1CAM,6,down_DEPs
GO:0007159,leukocyte cell-cell adhesion,10/108,439/18860,0.0227790432801822,3.97789589133553,4.7910707065075,0.00021379344414521,0.00932567003361404,0.00789010331761163,ITGB2/THY1/CLEC4M/ADA/KLRK1/DPP4/ITGB1/CD160/CR1/CD209,10,down_DEPs
GO:0050920,regulation of chemotaxis,7/108,214/18860,0.0327102803738318,5.71218414676359,5.26118667375754,0.000232229449653269,0.00993122411164273,0.0084024401494774,ITGA2/MSTN/HRG/KLRK1/DPP4/SMOC2/ROBO1,7,down_DEPs
GO:0050922,negative regulation of chemotaxis,4/108,53/18860,0.0754716981132076,13.1795946890287,6.73842531878477,0.000239940005783932,0.0100636375502838,0.00851447024573347,HRG/KLRK1/DPP4/ROBO1,4,down_DEPs
GO:1903039,positive regulation of leukocyte cell-cell adhesion,8/108,289/18860,0.027681660899654,4.83403819043958,4.98465519070543,0.000258363043412089,0.0106318829751277,0.00899524161075257,ITGB2/THY1/ADA/KLRK1/DPP4/CD160/CR1/CD209,8,down_DEPs
GO:0032102,negative regulation of response to external stimulus,10/108,452/18860,0.0221238938053097,3.8634873811865,4.67636712783094,0.000269945005682192,0.0108944331374976,0.00921737555927185,FAP/RGMA/ADA/HRG/TNR/KLRK1/DPP4/ROBO1/CR1/NEO1,10,down_DEPs
GO:0042060,wound healing,10/108,453/18860,0.022075055187638,3.85495871147085,4.66772044233033,0.000274733527080407,0.0108944331374976,0.00921737555927185,ITGAV/FAP/ITGB5/COMP/ITGA2/ITGB6/HRG/CD34/SMOC2/ITGB1,10,down_DEPs
GO:1903035,negative regulation of response to wounding,5/108,101/18860,0.0495049504950495,8.64503116978364,5.84631910538643,0.000287221600696797,0.0111862555557092,0.00946427567709559,FAP/RGMA/HRG/TNR/NEO1,5,down_DEPs
GO:0038128,ERBB2 signaling pathway,3/108,23/18860,0.130434782608696,22.7777777777778,7.93083696011562,0.000297515113573404,0.0113838677667297,0.00963146803498018,MYOC/PTPRR/EGFR,3,down_DEPs
GO:0099024,plasma membrane invagination,4/108,57/18860,0.0701754385964912,12.2547108512021,6.45811252042417,0.000318036708771036,0.0119592769280971,0.0101183003716084,ITGAM/ITGB2/ITGA2/MEGF10,4,down_DEPs
GO:0007409,axonogenesis,10/108,472/18860,0.0211864406779661,3.69978028876334,4.50795513187033,0.000380198175030331,0.0139285432547503,0.0117844235264255,RET/NELL2/RGMA/THY1/TNR/ITGB1/ROBO1/CNTN5/L1CAM/NEO1,10,down_DEPs
GO:0043302,positive regulation of leukocyte degranulation,3/108,25/18860,0.12,20.9555555555556,7.57701986376495,0.000383178631492444,0.0139285432547503,0.0117844235264255,ITGAM/ITGB2/CD160,3,down_DEPs
GO:0035313,"wound healing, spreading of epidermal cells",3/108,27/18860,0.111111111111111,19.40329218107,7.26214742399577,0.000483263580960214,0.0172786536077742,0.0146188275655436,ITGAV/ITGB5/ITGB1,3,down_DEPs
GO:0010324,membrane invagination,4/108,64/18860,0.0625,10.9143518518519,6.02932934349632,0.000496097303465718,0.0173008669169311,0.0146376214220325,ITGAM/ITGB2/ITGA2/MEGF10,4,down_DEPs
GO:0007411,axon guidance,7/108,243/18860,0.0288065843621399,5.03048315805518,4.7990227528171,0.000499749938453307,0.0173008669169311,0.0146376214220325,RET/NELL2/TNR/ROBO1/CNTN5/L1CAM/NEO1,7,down_DEPs
GO:0097485,neuron projection guidance,7/108,244/18860,0.0286885245901639,5.00986642380085,4.78441721709193,0.000512119872405721,0.0174520850268262,0.0147655614527505,RET/NELL2/TNR/ROBO1/CNTN5/L1CAM/NEO1,7,down_DEPs
GO:0030509,BMP signaling pathway,6/108,179/18860,0.0335195530726257,5.85350713842334,4.95141740347131,0.000577805490864777,0.0193875965473243,0.0164031259188009,COMP/CHRDL2/RGMA/RGMB/SFRP4/NEO1,6,down_DEPs
GO:0006929,substrate-dependent cell migration,3/108,29/18860,0.103448275862069,18.0651340996169,6.97942144375666,0.000598705534322109,0.0197844965205533,0.0167389282562465,ITGA11/ITGA2/ROBO1,3,down_DEPs
